MID_RELIANCE_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06クラン\x022\n\x0E\x03\x02\x08\x06クラン\nDivine One, what are you doing?\x0E\x04\x00\x00
MID_RELIANCE_A_#009	\x0E\x03\x02\x08\x06クラン\nI'm really sorry.\x0E\x04\x00\x00
MID_RELIANCE_A_#010	\x0E\x03\x02\x0A\x08リュール\n"Sorry"? You're doing a great job, Clanne.\x0E\x04\x00\x00
MID_RELIANCE_A_#011	\x0E\x03\x02\x0A\x08リュール\nIt's really heartening to see how hard you work.\x0E\x04\x00\x00
MID_RELIANCE_A_#012	\x0E\x03\x02\x08\x06クラン\nIt is?!\x0E\x04\x00\x00
MID_RELIANCE_A_#013	\x0E\x03\x02\x0A\x08リュール\nYes. And not just that.\x0E\x04\x00\x00
MID_RELIANCE_A_#014	\x0E\x03\x02\x0A\x08リュール\nI know you've always been there to support me.\nEven since before I woke up.\x0E\x04\x00\x00
MID_RELIANCE_A_#015	\x0E\x03\x02\x0A\x08リュール\nI find it quite touching how deeply you care\nfor me.\x0E\x04\x00\x00
MID_RELIANCE_A_#016	\x0E\x03\x02\x08\x06クラン\nYes, well... Of course, I...\x0E\x04\x00\x00
MID_RELIANCE_A_#017	\x0E\x03\x02\x08\x06クラン\n...\x0E\x04\x00\x00
MID_RELIANCE_A_#018	\x0E\x03\x02\x0A\x08リュール\nClanne? Are you crying?\x0E\x04\x00\x00
MID_RELIANCE_A_#019	\x0E\x03\x02\x08\x06クラン\nI'm just...really happy.\x0E\x04\x00\x00
MID_RELIANCE_A_#020	\x0E\x03\x02\x08\x06クラン\nThe Divine Dragon thinks I did a good job.\x0E\x04\x00\x00
MID_RELIANCE_A_#021	\x0E\x03\x02\x08\x06クラン\nI'm going to keep on doing whatever I can to\nhelp you out.\x0E\x04\x00\x00
MID_RELIANCE_A_#022	\x0E\x03\x02\x0A\x08リュール\nI appreciate that. But please...\x0E\x04\x00\x00
MID_RELIANCE_A_#023	\x0E\x03\x02\x08\x06クラン\nI know, I know. I'll make sure not to push\nmyself too hard.\x0E\x04\x00\x00
MID_RELIANCE_A_#024	\x0E\x03\x02\x0A\x08リュール\nHaha, glad to hear it.\x0E\x04\x00\x00
MID_RELIANCE_S_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0C\x06クラン\x022\n\x0E\x03\x02\x08\x06クラン\nDivine Dragon... Can I talk to you about...\nIt's about something serious.\x0E\x04\x00\x00
MID_RELIANCE_S_#002	\x0E\x03\x02\x0A\x08リュール\nOf course, Clanne. What is it?\x0E\x04\x00\x00
MID_RELIANCE_S_#003	\x0E\x03\x02\x08\x06クラン\nEver since I was little, I wondered about the\nDivine Dragon.\x0E\x04\x00\x00
MID_RELIANCE_S_#004	\x0E\x03\x02\x08\x06クラン\nI had so many ideas about who you were or\nwhat you might be like.\x0E\x04\x00\x00
MID_RELIANCE_S_#005	\x0E\x03\x02\x0A\x08リュール\nHah, so did I live up to what you imagined?\x0E\x04\x00\x00
MID_RELIANCE_S_#006	\x0E\x03\x02\x08\x06クラン\nI think... I think it would be better if I hadn't\nmet you.\x0E\x04\x00\x00
MID_RELIANCE_S_#007	\x0E\x03\x02\x0A\x08リュール\nHuh?\x0E\x04\x00\x00
MID_RELIANCE_S_#008	\x0E\x03\x02\x08\x06クラン\n...\x0E\x04\x00\x00
MID_RELIANCE_S_#009	\x0E\x03\x02\x08\x06クラン\nIf I only ever saw you asleep, like all the\nstewards before me, I wouldn't feel so...so...\x0E\x04\x00\x00
MID_RELIANCE_S_#010	\x0E\x03\x02\x0A\x08リュール\nClanne?\x0E\x04\x00\x00
MID_RELIANCE_S_#011	\x0E\x03\x02\x08\x06クラン\nI know that, as a steward, I'm not supposed to\nbe saying things like this. I know that...\x0E\x04\x00\x00
MID_RELIANCE_S_#012	\x0E\x03\x02\x08\x06クラン\nBut... But I... I want...\x0E\x04\x00\x00
MID_RELIANCE_S_#013	\x0E\x03\x02\x08\x06クラン\nI want to be a great steward. Like I imagined\nI'd be─once you woke up, I mean.\x0E\x04\x00\x00
MID_RELIANCE_S_#014	\x0E\x03\x02\x08\x06クラン\nI want to be who you call when you need help.\nBut that can't happen... I'm not that strong.\x0E\x04\x00\x00
MID_RELIANCE_S_#015	\x0E\x03\x02\x0A\x08リュール\nClanne, that's...\x0E\x04\x00\x00
MID_RELIANCE_S_#016	\x0E\x03\x02\x0A\x08リュール\nI've always found you an excellent steward.\x0E\x04\x00\x00
MID_RELIANCE_S_#017	\x0E\x03\x02\x08\x06クラン\nI felt like I was, at first─when you were still\nasleep all the time. But now...\x0E\x04\x00\x00
MID_RELIANCE_S_#018	\x0E\x03\x02\x08\x06クラン\nAll I do is think about how I should help you\nmore than I do. Or than I can.\x0E\x04\x00\x00
MID_RELIANCE_S_#019	\x0E\x03\x02\x0A\x08リュール\nClanne...\x0E\x04\x00\x00
MID_RELIANCE_S_#020	\x0E\x03\x02\x0A\x08リュール\nI agree with you. Completely and totally. You\nshould be helping me more than you are.\x0E\x04\x00\x00
MID_RELIANCE_S_#021	\x0E\x03\x02\x08\x06クラン\nOh... I...should?\x0E\x04\x00\x00
MID_RELIANCE_S_#022	\x0E\x03\x02\x0A\x08リュール\nIndeed. And it's well past time we discussed\nthis problem.\x0E\x04\x00\x00
MID_RELIANCE_S_#023	\x0E\x03\x02\x08\x06クラン\nHuh?\x0E\x04\x00\x00
MID_RELIANCE_S_#024	\x0E\x03\x02\x0A\x08リュール\nAs my steward, you have many duties. One of\nwhich is to be my right hand. But you're not.\x0E\x04\x00\x00
MID_RELIANCE_S_#025	\x0E\x03\x02\x08\x06クラン\nI-I'm not? But I try so hard, I mean... What do\nI mean? What do you mean?\x0E\x04\x00\x00
MID_RELIANCE_S_#026	\x0E\x03\x02\x0A\x08リュール\nMy steward cannot be all I need unless they\nare designated as my most important officer.\x0E\x04\x00\x00
MID_RELIANCE_S_#027	\x0E\x03\x02\x0A\x08リュール\nHere. This is the Pact Ring. I have only the one,\nand you have earned it. Many times over.\x0E\x04\x00\x00
MID_RELIANCE_S_#028	\x0E\x03\x02\x0A\x08リュール\nYou understand what this is? Yes?\x0E\x04\x00\x00
MID_RELIANCE_S_#029	\x0E\x03\x02\x08\x06クラン\n...\x0E\x04\x00\x00
MID_RELIANCE_S_#030	\x0E\x03\x02\x08\x06クラン\nOh, h-hang on... I'm so happy I'm dizzy.\x0E\x04\x00\x00
MID_RELIANCE_S_#031	\x0E\x03\x02\x0A\x08リュール\nClanne, you're swaying. Have a seat, before you\nfall over. Please.\x0E\x04\x00\x00
MID_RELIANCE_S_#032	\x0E\x03\x02\x08\x06クラン\nThe Pact Ring? For me? Ah, come on. You're\njust saying stuff to cheer me up.\x0E\x04\x00\x00
MID_RELIANCE_S_#033	\x0E\x03\x02\x0A\x08リュール\nThe pact can only be formed with my closest\nally. Do you accept?\x0E\x04\x00\x00
MID_RELIANCE_S_#034	\x0E\x03\x02\x08\x06クラン\nUm... I mean... If you say it's real, sure. Yes.\nSince this is definitely not a dream I'm having.\x0E\x04\x00\x00
MID_RELIANCE_S_#035	\x0E\x03\x02\x0A\x08リュール\nTo care from the heart for someone other than\nyourself? Most people aren't capable of that.\x0E\x04\x00\x00
MID_RELIANCE_S_#036	\x0E\x03\x02\x0A\x08リュール\nBut you are, Clanne. And I am thankful for your\nservice. And your friendship.\x0E\x04\x00\x00
MID_RELIANCE_S_#037	\x0E\x03\x02\x08\x06クラン\nMe too!\x0E\x04\x00\x00
MID_RELIANCE_S_#038	\x0E\x03\x02\x08\x06クラン\nDivine Dragon \x0E\x06\x03\x00. This new duty is\nan honor! I will be your steward forever.\x0E\x04\x00\x00
