MID_RELIANCE_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0E\x08パンドロ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nNous en avons terminé ! Et si je puis me\npermettre, c'était vraiment du gâteau !\x0E\x04\x00\x00
MID_RELIANCE_A_#017	\x0E\x03\x02\x0A\x08パンドロ\nN'étant pas prince, je vais pas te faire croire\nque je peux tout résoudre, ou que je te\ncomprends parfaitement.\x0E\x04\x00\x00
MID_RELIANCE_A_#018	\x0E\x03\x02\x0A\x08パンドロ\nCe que je peux te promettre, c'est de jamais\ncesser de te soutenir. En tant que vassal,\net en tant qu'ami.\x0E\x04\x00\x00
MID_RELIANCE_A_#019	\x0E\x03\x02\x0A\x08パンドロ\nAlors te fais pas de souci... ou plutôt si,\nfais-toi autant de souci que tu veux,\nje serai toujours là pour toi.\x0E\x04\x00\x00
MID_RELIANCE_A_#020	\x0E\x03\x02\x0C\nフォガート\nC'est exactement ce dont j'ai besoin.\x0E\x04\x00\x00
MID_RELIANCE_A_#021	\x0E\x03\x02\x0A\x08パンドロ\nTant mieux, car c'est bien là tout ce que\nj'ai à offrir.\x0E\x04\x00\x00
MID_RELIANCE_A_#022	\x0E\x03\x02\x0C\nフォガート\nAh, c'est étrange... Je vois trouble, à présent.\x0E\x04\x00\x00
MID_RELIANCE_A_#023	\x0E\x03\x02\x0A\x08パンドロ\nAllons, allons. Je t'interdis de pleurer,\ntu m'entends ? Si tu t'y mets, je ne\nrésisterai pas longtemps.\x0E\x04\x00\x00
MID_RELIANCE_A_#024	\x0E\x03\x02\x0C\nフォガート\nNon, je ne pleure pas. Enfin, pas beaucoup.\x0E\x04\x00\x00
MID_RELIANCE_A_#025	\x0E\x03\x02\x0A\x08パンドロ\nAh... Eh bien !\x0E\x04\x00\x00
MID_RELIANCE_A_#026	\x0E\x03\x02\x0A\x08パンドロ\nTu sais, ça me rappelle justement que tu\nm'as avoué que tu étais un prince au cours\nd'une confession.\x0E\x04\x00\x00
MID_RELIANCE_A_#027	\x0E\x03\x02\x0C\nフォガート\nC'est vrai. Je fréquentais beaucoup l'église\nde tes parents. Toi et moi, nous étions devenus\nde grands amis.\x0E\x04\x00\x00
MID_RELIANCE_A_#028	\x0E\x03\x02\x0A\x08パンドロ\nEt tu as fini par me dévoiler ton identité.\nTa confession figure parmi les dix meilleures\nde mon classement.\x0E\x04\x00\x00
MID_RELIANCE_A_#029	\x0E\x03\x02\x0A\x08パンドロ\nJ'étais tellement choqué que j'avais failli\noublier de respirer.\x0E\x04\x00\x00
MID_RELIANCE_A_#030	\x0E\x03\x02\x0C\nフォガート\nTu cherchais Panette. Il fallait bien que je te\ndise qu'elle était devenue vassale de ma sœur.\x0E\x04\x00\x00
MID_RELIANCE_A_#031	\x0E\x03\x02\x0C\nフォガート\nEt si tu continuais à ignorer que j'étais le\nprince, jamais tu ne m'aurais cru.\x0E\x04\x00\x00
MID_RELIANCE_A_#032	\x0E\x03\x02\x0A\x08パンドロ\nMais c'était pas là le plus choquant. Non,\nc'est plutôt quand tu t'es retourné pour me\ndemander...\x0E\x04\x00\x00
MID_RELIANCE_A_#033	\x0E\x03\x02\x0C\nフォガート\nQue dirais-tu de devenir mon vassal ?\x0E\x04\x00\x00
MID_RELIANCE_A_#034	\x0E\x03\x02\x0A\x08パンドロ\nOui, c'est exactement ça ! Ah, que de\nsouvenirs ! Ce sont les sept meilleurs\nmots que j'ai jamais entendus.\x0E\x04\x00\x00
MID_RELIANCE_A_#035	\x0E\x03\x02\x0A\x08パンドロ\nEt en tant que vassal, je suis pas là que\npour la gloire, non ! Je veux aussi être là\ndans les moments difficiles.\x0E\x04\x00\x00
MID_RELIANCE_A_#036	\x0E\x03\x02\x0A\x08パンドロ\nSi t'as besoin d'un ami pour t'amuser ou\nd'une épaule sur laquelle pleurer, je suis là.\x0E\x04\x00\x00
MID_RELIANCE_A_#037	\x0E\x03\x02\x0C\nフォガート\nMerci, Pandreo.\x0E\x04\x00\x00
MID_RELIANCE_A_#038	\x0E\x03\x02\x0C\nフォガート\nEn tout cas, je suis vraiment heureux d'avoir\nété honnête avec toi, durant ma confession\nde naguère.\x0E\x04\x00\x00
