MID_RELIANCE_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nエーティエ\x021\n\x0E\x03\x00\x0E\x08パネトネ\x022\n\x0E\x03\x02\x0C\nエーティエ\nSalut, Panette. Comment vas-tu ?\x0E\x04\x00\x00
MID_RELIANCE_C_#018	\x0E\x03\x02\x0C\nエーティエ\nTu refuses donc de l'admettre. Fort bien.\x0E\x04\x00\x00
MID_RELIANCE_C_#019	\x0E\x03\x02\x0C\nエーティエ\nPuisque te parler franchement ne mène à rien,\nj'opterai pour une approche plus subtile.\x0E\x04\x00\x00
MID_RELIANCE_C_#020	\x0E\x03\x02\x0C\nエーティエ\nNous nous reverrons, Panette.\x0E\x04\x00\x00
MID_RELIANCE_C_#021	\x0E\x03\x02\x0A\x08パネトネ\nJuste ciel... Pourquoi cette animosité soudaine ?\x0E\x04\x00\x00
MID_RELIANCE_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nエーティエ\x021\n\x0E\x03\x00\x0E\x08パネトネ\x022\n\x0E\x03\x02\x0C\nエーティエ\nDésolée d'avance, Panette...\x0E\x04\x00\x00
MID_RELIANCE_B_#002	\x0E\x03\x02\x0C\nエーティエ\nYaaah !\x0E\x04\x00\x00
MID_RELIANCE_B_#003	\x0E\x03\x02\x0A\x08パネトネ\nQu'est-ce que... ?!\x0E\x04\x00\x00
MID_RELIANCE_B_#004	\x0E\x03\x02\x0A\x08パネトネ\nQui est là ?!\x0E\x04\x00\x00
MID_RELIANCE_B_#005	\x0E\x03\x02\x0A\x08パネトネ\nQui que vous soyez, vous avez trois secondes\npour sortir de votre trou ou je vous fends\nle crâne par le milieu !\x0E\x04\x00\x00
MID_RELIANCE_B_#006	\x0E\x03\x02\x0A\x08パネトネ\nTrois... Deux... Un...\x0E\x04\x00\x00
MID_RELIANCE_B_#007	\x0E\x03\x02\x0C\nエーティエ\nCalme-toi, d'accord ? Ce n'est que moi !\x0E\x04\x00\x00
MID_RELIANCE_B_#008	\x0E\x03\x02\x0A\x08パネトネ\nHein ?!\x0E\x04\x00\x00
MID_RELIANCE_B_#009	\x0E\x03\x02\x0A\x08パネトネ\nEtie ? Qu'est-ce que tu fiches là ?\x0E\x04\x00\x00
MID_RELIANCE_B_#010	\x0E\x03\x02\x0A\x08パネトネ\nEnfin... Ah, Etie ! Quelle rencontre inattendue !\x0E\x04\x00\x00
MID_RELIANCE_B_#011	\x0E\x03\x02\x0C\nエーティエ\nHa ha ha ! Je t'ai eue, Panette. Cette fois,\ntu as montré ton vrai visage.\x0E\x04\x00\x00
MID_RELIANCE_B_#012	\x0E\x03\x02\x0A\x08パネトネ\nQ-Qu'entends-tu par là ? Je n'ai fait que... euh...\x0E\x04\x00\x00
MID_RELIANCE_B_#013	\x0E\x03\x02\x0C\nエーティエ\nInutile de nier l'évidence.\x0E\x04\x00\x00
MID_RELIANCE_B_#014	\x0E\x03\x02\x0C\nエーティエ\nTes airs hautains ne sont qu'une façade.\nLà, en revanche... C'était ta vraie personnalité.\x0E\x04\x00\x00
MID_RELIANCE_B_#015	\x0E\x03\x02\x0C\nエーティエ\nTon personnage de dame de la haute société\nest une imposture !\x0E\x04\x00\x00
MID_RELIANCE_B_#016	\x0E\x03\x02\x0A\x08パネトネ\nNon ! Je te l'ai dit, c'est faux, absolument faux !\x0E\x04\x00\x00
MID_RELIANCE_B_#017	\x0E\x03\x02\x0C\nエーティエ\nPourquoi ce sujet te contrarie-t-il à ce point ?\nSi je dis cela, ce n'est pas dans l'intention\nde te nuire.\x0E\x04\x00\x00
MID_RELIANCE_B_#018	\x0E\x03\x02\x0A\x08パネトネ\nQuelle autre intention pourrais-tu donc avoir ?!\x0E\x04\x00\x00
MID_RELIANCE_B_#019	\x0E\x03\x02\x0C\nエーティエ\nLà, je dois y aller, mais je t'expliquerai tout\nune autre fois. Fais bien attention à toi.\x0E\x04\x00\x00
MID_RELIANCE_B_#020	\x0E\x03\x02\x0A\x08パネトネ\nPff, c'est ça. Eh bien, adieu, alors !\x0E\x04\x00\x00
MID_RELIANCE_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nエーティエ\x021\n\x0E\x03\x00\x0E\x08パネトネ\x022\n\x0E\x03\x02\x0C\nエーティエ\nSalut, Panette. Je suis vraiment désolée de\nt'avoir tendu cette embuscade, l'autre jour.\x0E\x04\x00\x00
MID_RELIANCE_A_#002	\x0E\x03\x02\x0A\x08パネトネ\nJe dois avouer que tu m'as occasionné\nune belle frayeur.\x0E\x04\x00\x00
MID_RELIANCE_A_#003	\x0E\x03\x02\x0C\nエーティエ\nJe n'ai pas agi par méchanceté.\x0E\x04\x00\x00
MID_RELIANCE_A_#004	\x0E\x03\x02\x0C\nエーティエ\nJe cherchais simplement à voir au-delà de\ncette façade derrière laquelle tu te caches.\x0E\x04\x00\x00
MID_RELIANCE_A_#005	\x0E\x03\x02\x0C\nエーティエ\nEt si j'ai fait cela, c'est parce que moi aussi,\nje dissimule qui je suis, d'une certaine façon.\x0E\x04\x00\x00
MID_RELIANCE_A_#006	\x0E\x03\x02\x0A\x08パネトネ\nTu veux dire que... tu es une fille du peuple,\ntoi aussi ?\x0E\x04\x00\x00
MID_RELIANCE_A_#007	\x0E\x03\x02\x0A\x08パネトネ\nEt tu as été une sauvageonne, une vulgaire\nfugueuse prête à se bagarrer avec quiconque\nse dressait sur sa route ?\x0E\x04\x00\x00
MID_RELIANCE_A_#008	\x0E\x03\x02\x0C\nエーティエ\nEuh... non, je ne cache pas tout ça, moi, mais...\nTiens, vas-y, tâte un peu mes abdominaux.\x0E\x04\x00\x00
MID_RELIANCE_A_#009	\x0E\x03\x02\x0A\x08パネトネ\nSi tu insistes...\x0E\x04\x00\x00
MID_RELIANCE_A_#010	\x0E\x03\x02\x0A\x08パネトネ\nJuste ciel !\x0E\x04\x00\x00
MID_RELIANCE_A_#011	\x0E\x03\x02\x0A\x08パネトネ\nCe sont vraiment tes muscles ?! On dirait que\ntu trimballes des lingots en douce, là-dessous...\x0E\x04\x00\x00
MID_RELIANCE_A_#012	\x0E\x03\x02\x0C\nエーティエ\nJe sais. C'est dû à l'entraînement. Connais-tu\nune autre dame avec des abdominaux pareils ?\x0E\x04\x00\x00
MID_RELIANCE_A_#013	\x0E\x03\x02\x0A\x08パネトネ\nJe soupçonne qu'il n'y en ait point.\x0E\x04\x00\x00
MID_RELIANCE_A_#014	\x0E\x03\x02\x0C\nエーティエ\nJ'ai certes l'apparence d'une dame de la haute\nsociété, mais au fond, je n'en serai jamais une.\nOn a déjà dû te dire ça, à toi aussi, je parie.\x0E\x04\x00\x00
MID_RELIANCE_A_#015	\x0E\x03\x02\x0A\x08パネトネ\nOh, oui. Je ne compte plus les occasions.\x0E\x04\x00\x00
MID_RELIANCE_A_#016	\x0E\x03\x02\x0C\nエーティエ\nJe le savais !\x0E\x04\x00\x00
MID_RELIANCE_A_#017	\x0E\x03\x02\x0C\nエーティエ\nJ'ai longtemps pensé être la seule au monde à\nsouffrir de ce problème, mais maintenant, nous\nsommes au moins deux.\x0E\x04\x00\x00
MID_RELIANCE_A_#018	\x0E\x03\x02\x0C\nエーティエ\nPeut-être que nous pourrions nous aider\nmutuellement...\x0E\x04\x00\x00
MID_RELIANCE_A_#019	\x0E\x03\x02\x0A\x08パネトネ\nCela me ferait plaisir.\x0E\x04\x00\x00
MID_RELIANCE_A_#020	\x0E\x03\x02\x0A\x08パネトネ\nHa ha ha ! Malgré des prémices quelque peu\nsingulières, je sens que va se développer\nentre nous une formidable amitié.\x0E\x04\x00\x00
MID_RELIANCE_A_#021	\x0E\x03\x02\x0A\x08パネトネ\nEtie et Panette, les rouquines enragées !\nQue le ciel ait pitié des malheureux qui\noseront nous barrer la route !\x0E\x04\x00\x00
MID_RELIANCE_A_#022	\x0E\x03\x02\x0C\nエーティエ\nJ'ai un petit cadeau pour toi. Pour marquer\nle début de notre amitié.\x0E\x04\x00\x00
MID_RELIANCE_A_#023	\x0E\x03\x02\x0A\x08パネトネ\nEh bien, quelles fleurs magnifiques !\x0E\x04\x00\x00
MID_RELIANCE_A_#024	\x0E\x03\x02\x0C\nエーティエ\nElles viennent de ma ville natale. On dit qu'elles\nsymbolisent l'excentricité féminine ainsi que\nles amitiés sincères.\x0E\x04\x00\x00
MID_RELIANCE_A_#025	\x0E\x03\x02\x0C\nエーティエ\nCela m'a paru approprié, pour l'amitié naissante\nentre deux filles au caractère bien trempé\ntelles que nous.\x0E\x04\x00\x00
MID_RELIANCE_A_#026	\x0E\x03\x02\x0A\x08パネトネ\nEn effet, c'est comme si cette variété de fleurs\navait été créée tout spécialement pour nous.\nC'est très touchant de ta part.\x0E\x04\x00\x00
MID_RELIANCE_A_#027	\x0E\x03\x02\x0C\nエーティエ\nJe crois que nous aurons bien des choses à\napprendre l'une de l'autre, n'est-ce pas ?\x0E\x04\x00\x00
MID_RELIANCE_A_#028	\x0E\x03\x02\x0A\x08パネトネ\nCertainement ! Et pour commencer, peut-être\npourras-tu m'expliquer comment tu as réussi\ncette attaque surprise, l'autre fois...\x0E\x04\x00\x00
