MID_RELIANCE_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x16\x10ジェーデ_兜あり\x021\n\x0E\x03\x00\x0A\x04ボネ\x022\n\x0E\x03\x02\x12\x10ジェーデ_兜あり\n...\x0E\x04\x00\x00
MID_RELIANCE_B_#011	\x0E\x03\x02\x0A\x08ジェーデ\nDu wirst nicht mal in die Nähe meine Rüstung\nkommen.\x0E\x04\x00\x00
MID_RELIANCE_B_#012	\x0E\x03\x02\x0A\x08ジェーデ\nDu hörst mir außerdem... ganz offensichtlich\nnicht zu.\x0E\x04\x00\x00
MID_RELIANCE_B_#013	\x0E\x03\x02\x06\x04ボネ\nNoch mal, bitte. Oh, ja. Tut mir leid.\x0E\x04\x00\x00
MID_RELIANCE_B_#014	\x0E\x03\x02\x0A\x08ジェーデ\nIch gestehe, dieses Gespräch macht mich\nhungrig. Wirst du das Gericht kochen oder\nnicht?\x0E\x04\x00\x00
MID_RELIANCE_B_#015	\x0E\x03\x02\x06\x04ボネ\nJa, natürlich. Nichts ist netter als ein Mahl mit\neinem Freund zu teilen.\x0E\x04\x00\x00
MID_RELIANCE_B_#016	\x0E\x03\x02\x0A\x08ジェーデ\nJa, sofern dieses Arrangement nur das ist...\nein Freund kocht für einen anderen Freund.\x0E\x04\x00\x00
MID_RELIANCE_B_#017	\x0E\x03\x02\x06\x04ボネ\nAbgemacht. Dann werde ich mit dem Kochen\nbeginnen.\x0E\x04\x00\x00
MID_RELIANCE_B_#018	\x0E\x03\x02\x06\x04ボネ\nAber erst darf ich einmal kurz an dieser Rüstung\nlecken...\x0E\x04\x00\x00
MID_RELIANCE_B_#019	\x0E\x03\x02\x0A\x08ジェーデ\nNein!\x0E\x04\x00\x00
MID_RELIANCE_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ジェーデ\x021\n\x0E\x03\x00\x0A\x04ボネ\x022\n\x0E\x03\x02\x0A\x08ジェーデ\nHättest du einen Moment Zeit, Bunet?\x0E\x04\x00\x00
MID_RELIANCE_A_#002	\x0E\x03\x02\x06\x04ボネ\nAh, Jade. Habe ich.\x0E\x04\x00\x00
MID_RELIANCE_A_#003	\x0E\x03\x02\x06\x04ボネ\nRieche ich da eine Blume?\x0E\x04\x00\x00
MID_RELIANCE_A_#004	\x0E\x03\x02\x0A\x08ジェーデ\nIch wollte dir danken, dass du neulich dieses\ndelikate Mahl zubereitet hast. Diese Blume\nist für dich.\x0E\x04\x00\x00
MID_RELIANCE_A_#005	\x0E\x03\x02\x06\x04ボネ\nFür mich?\x0E\x04\x00\x00
MID_RELIANCE_A_#006	\x0E\x03\x02\x06\x04ボネ\nIch bin gerührt. Würde es dir etwas ausmachen,\nwenn ich ein kleines bisschen an einem der\nBlütenblätter herumknabberte?\x0E\x04\x00\x00
MID_RELIANCE_A_#007	\x0E\x03\x02\x0A\x08ジェーデ\nDu möchtest wissen, wie die Blumen von einer\nFreundin schmecken, habe ich recht?\x0E\x04\x00\x00
MID_RELIANCE_A_#008	\x0E\x03\x02\x06\x04ボネ\nMir war nicht bewusst, dass du nun auch\nGedanken lesen kannst.\x0E\x04\x00\x00
MID_RELIANCE_A_#009	\x0E\x03\x02\x0A\x08ジェーデ\nIch habe schon genügend Gewohnheiten von\ndir kennengelernt, um dieses Muster nun\nerkennen zu können.\x0E\x04\x00\x00
MID_RELIANCE_A_#010	\x0E\x03\x02\x06\x04ボネ\nAh so. Nun, das Erkennen beruht auf\nGegenseitigkeit.\x0E\x04\x00\x00
MID_RELIANCE_A_#011	\x0E\x03\x02\x06\x04ボネ\nHier. Sieh mal.\x0E\x04\x00\x00
MID_RELIANCE_A_#012	\x0E\x03\x02\x0A\x08ジェーデ\nOooh. Das Essen sieht ja fantastisch aus. Wieso\nhast du all das zubereitet?\x0E\x04\x00\x00
MID_RELIANCE_A_#013	\x0E\x03\x02\x06\x04ボネ\nIch ahnte, dass du dich bei mir bedanken\nwürdest.\x0E\x04\x00\x00
MID_RELIANCE_A_#014	\x0E\x03\x02\x06\x04ボネ\nIn Vorbereitung darauf habe ich dieses\nbescheidene Festmahl für dich gezaubert.\x0E\x04\x00\x00
MID_RELIANCE_A_#015	\x0E\x03\x02\x0A\x08ジェーデ\nVielen Dank, Bunet.\x0E\x04\x00\x00
MID_RELIANCE_A_#016	\x0E\x03\x02\x0A\x08ジェーデ\nIst das nun die Triebfeder zwischen uns? Wir\ndanken uns gegenseitig mit netten Gesten?\x0E\x04\x00\x00
MID_RELIANCE_A_#017	\x0E\x03\x02\x06\x04ボネ\nTiefe Freundschaften wurden schon auf weniger\ngebaut.\x0E\x04\x00\x00
MID_RELIANCE_A_#018	\x0E\x03\x02\x0A\x08ジェーデ\nIch nehme an, das bietet in der Tat einen\nstabilen Rahmen... der auch klare Grenzen\nhat.\x0E\x04\x00\x00
MID_RELIANCE_A_#019	\x0E\x03\x02\x06\x04ボネ\nEinverstanden. Nun, da das geklärt ist, würde\nich--\x0E\x04\x00\x00
MID_RELIANCE_A_#020	\x0E\x03\x02\x0A\x08ジェーデ\nFass meine Rüstung an und du bist ein toter\nMann!\x0E\x04\x00\x00
MID_RELIANCE_A_#021	\x0E\x03\x02\x06\x04ボネ\nHahaha. Na gut.\x0E\x04\x00\x00
