MID_RELIANCE_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nエーティエ\x021\n\x0E\x03\x00\x0E\x08パネトネ\x022\n\x0E\x03\x02\x0C\nエーティエ\nHey, Panette. Wie geht's?\x0E\x04\x00\x00
MID_RELIANCE_A_#008	\x0E\x03\x02\x0C\nエーティエ\nVielleicht nicht ALLES das, aber... Hier.\nFühl mal meine Bauchmuskeln.\x0E\x04\x00\x00
MID_RELIANCE_A_#009	\x0E\x03\x02\x0A\x08パネトネ\nWenn du darauf bestehst...\x0E\x04\x00\x00
MID_RELIANCE_A_#010	\x0E\x03\x02\x0A\x08パネトネ\nBei den Himmeln!\x0E\x04\x00\x00
MID_RELIANCE_A_#011	\x0E\x03\x02\x0A\x08パネトネ\nSind das Muskeln? Es fühlt sich an, als würdest\ndu dort Goldbarren schmuggeln wollen.\x0E\x04\x00\x00
MID_RELIANCE_A_#012	\x0E\x03\x02\x0C\nエーティエ\nJa. Ich trainiere. Kennst du sonst noch schicke\nEdeldamen mit solchen Bauchmuskeln?\x0E\x04\x00\x00
MID_RELIANCE_A_#013	\x0E\x03\x02\x0A\x08パネトネ\nIch vermute, da dürfte die Auswahl recht\nbegrenzt sein.\x0E\x04\x00\x00
MID_RELIANCE_A_#014	\x0E\x03\x02\x0C\nエーティエ\nIch sehe aus, als gehörte ich dazu, aber tief\ndrinnen werde ich das niemals tun. Ich wette,\ndas hast du auch schon mal gehört.\x0E\x04\x00\x00
MID_RELIANCE_A_#015	\x0E\x03\x02\x0A\x08パネトネ\nJa, das habe ich.\x0E\x04\x00\x00
MID_RELIANCE_A_#016	\x0E\x03\x02\x0C\nエーティエ\nIch wusste es!\x0E\x04\x00\x00
MID_RELIANCE_A_#017	\x0E\x03\x02\x0C\nエーティエ\nIch dachte, ich wäre die Einzige auf der Welt mit\ndiesem Problem. Aber jetzt sind wir schon zu\nzweit.\x0E\x04\x00\x00
MID_RELIANCE_A_#018	\x0E\x03\x02\x0C\nエーティエ\nVielleicht können wir einander helfen.\x0E\x04\x00\x00
MID_RELIANCE_A_#019	\x0E\x03\x02\x0A\x08パネトネ\nDas wäre schön.\x0E\x04\x00\x00
MID_RELIANCE_A_#020	\x0E\x03\x02\x0A\x08パネトネ\nHahaha, so ungewöhnlich der Start auch gewe-\nsen sein mag, denke ich doch, dass dies eine\nwunderbare Freundschaft sein wird.\x0E\x04\x00\x00
MID_RELIANCE_A_#021	\x0E\x03\x02\x0A\x08パネトネ\nEtie und Panette, die rasenden Rotschöpfe!\nMögen die Himmel den Narren beistehen, die\nsich uns entgegenstellen!\x0E\x04\x00\x00
MID_RELIANCE_A_#022	\x0E\x03\x02\x0C\nエーティエ\nIch habe ein Geschenk für dich. Um unsere\nFreundschaft zu feiern und so.\x0E\x04\x00\x00
MID_RELIANCE_A_#023	\x0E\x03\x02\x0A\x08パネトネ\nOh, welch prächtige Blumen!\x0E\x04\x00\x00
MID_RELIANCE_A_#024	\x0E\x03\x02\x0C\nエーティエ\nSie wachsen in meiner Heimat. Dort stehen sie\nfür exzentrische Damen und feste\nVerbindungen.\x0E\x04\x00\x00
MID_RELIANCE_A_#025	\x0E\x03\x02\x0C\nエーティエ\nSie erschienen mir passend für die Freundschaft\nzwischen uns zwei harten Mädels.\x0E\x04\x00\x00
MID_RELIANCE_A_#026	\x0E\x03\x02\x0A\x08パネトネ\nEs ist, als würden diese Blumen nur für uns\nbeide blühen. Ein rührender Gedanke.\x0E\x04\x00\x00
MID_RELIANCE_A_#027	\x0E\x03\x02\x0C\nエーティエ\nIch denke, wir können viel voneinander lernen.\nMeinst du nicht auch?\x0E\x04\x00\x00
MID_RELIANCE_A_#028	\x0E\x03\x02\x0A\x08パネトネ\nAuf jeden Fall! Erklär mir doch als Erstes, wie\ndu diesen Überraschungsangriff hinbekommen\nhast...\x0E\x04\x00\x00
