MID_RELIANCE_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x10\nフォガート\x021\n\x0E\x03\x00\x0E\x08パンドロ\x022\n\x0E\x03\x02\x0A\x08パンドロ\nE così abbiamo finito il nostro turno di\nsentinella! È stato facile, no?\x0E\x04\x00\x00
MID_RELIANCE_A_#023	\x0E\x03\x02\x0A\x08パンドロ\nEhi ehi! Non sono ammesse lacrime! Perché\nse piangi tu, piango anche io.\x0E\x04\x00\x00
MID_RELIANCE_A_#024	\x0E\x03\x02\x0C\nフォガート\nNon sto piangendo, non ancora, almeno.\x0E\x04\x00\x00
MID_RELIANCE_A_#025	\x0E\x03\x02\x0A\x08パンドロ\nAh... fiù...\x0E\x04\x00\x00
MID_RELIANCE_A_#026	\x0E\x03\x02\x0A\x08パンドロ\nOra che ci penso, fu durante una confessione\nche mi rivelasti di essere un principe.\x0E\x04\x00\x00
MID_RELIANCE_A_#027	\x0E\x03\x02\x0C\nフォガート\nSì, era un po' che frequentavo la chiesa dei tuoi\ngenitori, e noi due avevamo fatto amicizia.\x0E\x04\x00\x00
MID_RELIANCE_A_#028	\x0E\x03\x02\x0A\x08パンドロ\nE me la buttasti là, così! Una vera bomba, una\ndelle mie cinque confessioni più interessanti.\x0E\x04\x00\x00
MID_RELIANCE_A_#029	\x0E\x03\x02\x0A\x08パンドロ\nQuasi non riuscivo più a respirare dallo\nstupore.\x0E\x04\x00\x00
MID_RELIANCE_A_#030	\x0E\x03\x02\x0C\nフォガート\nBeh, stavi cercando tua sorella Panette. Dovevo\ndirti che era diventata l'attendente di mia\nsorella.\x0E\x04\x00\x00
MID_RELIANCE_A_#031	\x0E\x03\x02\x0C\nフォガート\nE se non ti avessi detto che ero il principe,\nnon ci avresti creduto.\x0E\x04\x00\x00
MID_RELIANCE_A_#032	\x0E\x03\x02\x0A\x08パンドロ\nE quello che domandasti dopo, fu ancora più\nsconvolgente...\x0E\x04\x00\x00
MID_RELIANCE_A_#033	\x0E\x03\x02\x0C\nフォガート\n"Che ne dici di diventare il mio attendente?"\x0E\x04\x00\x00
MID_RELIANCE_A_#034	\x0E\x03\x02\x0A\x08パンドロ\nProprio quello! Aaah, che nostalgia.\nLe parole più belle che abbia mai sentito.\x0E\x04\x00\x00
MID_RELIANCE_A_#035	\x0E\x03\x02\x0A\x08パンドロ\nE come tuo attendente non sono qui per te solo\nnei momenti felici, ma anche in quelli tristi.\x0E\x04\x00\x00
MID_RELIANCE_A_#036	\x0E\x03\x02\x0A\x08パンドロ\nQuando ti serve un amico con cui andare a\nballare, o una spalla su cui piangere, io ci sono.\x0E\x04\x00\x00
MID_RELIANCE_A_#037	\x0E\x03\x02\x0C\nフォガート\nGrazie, Pandreo.\x0E\x04\x00\x00
MID_RELIANCE_A_#038	\x0E\x03\x02\x0C\nフォガート\nAaah... lo ammetto. Quella è stata la migliore\nconfessione che io abbia avuto.\x0E\x04\x00\x00
