MID_RELIANCE_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アンバー\x021\n\x0E\x03\x00\x0E\x08セアダス\x022\n\x0E\x03\x02\x0A\x08セアダス\nEh? Veramente?! Qui?! Sarà vero?\x0E\x04\x00\x00
MID_RELIANCE_B_#003	\x0E\x03\x02\x0A\x08セアダス\nAllora che ne dici di questo... Stando alle carte\noggi è il gran giorno in cui si compirà il tuo\ndestino!\x0E\x04\x00\x00
MID_RELIANCE_B_#004	\x0E\x03\x02\x0A\x08アンバー\nOggi? Sicuro? Ma è fantastico!\x0E\x04\x00\x00
MID_RELIANCE_B_#005	\x0E\x03\x02\x0A\x08アンバー\nMa... cosa devo fare, di preciso?!\x0E\x04\x00\x00
MID_RELIANCE_B_#006	\x0E\x03\x02\x0A\x08セアダス\nFai piovere.\x0E\x04\x00\x00
MID_RELIANCE_B_#007	\x0E\x03\x02\x0A\x08アンバー\nUh...\x0E\x04\x00\x00
MID_RELIANCE_B_#008	\x0E\x03\x02\x0A\x08アンバー\nPiovere pioggia? Dal cielo? E come si fa?\x0E\x04\x00\x00
MID_RELIANCE_B_#009	\x0E\x03\x02\x0A\x08セアダス\nNon saprei. Sei tu il salvatore, non io.\x0E\x04\x00\x00
MID_RELIANCE_B_#010	\x0E\x03\x02\x0A\x08アンバー\nMa è impossibile! Non si può fare piovere a\ncomando.\x0E\x04\x00\x00
MID_RELIANCE_B_#011	\x0E\x03\x02\x0A\x08セアダス\nBeh, se davvero sei l'eroe della leggenda ce la\nfarai. Le carte hanno parlato.\x0E\x04\x00\x00
MID_RELIANCE_B_#012	\x0E\x03\x02\x0A\x08アンバー\nWow, le carte credono in me? Non posso\ndeluderle, allora.\x0E\x04\x00\x00
MID_RELIANCE_B_#013	\x0E\x03\x02\x0A\x08アンバー\nForza. Sono il salvatore leggendario. E ho le\ncarte in regola, no?\x0E\x04\x00\x00
MID_RELIANCE_B_#014	\x0E\x03\x02\x0A\x08アンバー\n...\x0E\x04\x00\x00
MID_RELIANCE_B_#015	\x0E\x03\x02\x0A\x08アンバー\nGia-pio... Gia-pio... Gia-pio...\x0E\x04\x00\x00
MID_RELIANCE_B_#016	\x0E\x03\x02\x0A\x08セアダス\nMh mh.\x0E\x04\x00\x00
MID_RELIANCE_B_#017	\x0E\x03\x02\x0A\x08アンバー\nGia-pio di-scen u-gi... E vi-pio, ai-d...!\x0E\x04\x00\x00
MID_RELIANCE_B_#018	\x0E\x03\x02\x0A\x08セアダス\nNon ho mai sentito questo... incantesimo...\x0E\x04\x00\x00
MID_RELIANCE_B_#019	\x0E\x03\x02\x0A\x08アンバー\nAl Paca! Gregorio Paca! Salvatore Paca! Tutti\nuniti per la pioggiaaaa!\x0E\x04\x00\x00
MID_RELIANCE_B_#020	\x0E\x03\x02\x0A\x08アンバー\nHyaaaaaaaaaaaaaahhhhh!\x0E\x04\x00\x00
MID_RELIANCE_B_#021	\x0E\x03\x02\x0A\x08セアダス\nOh, mamma.\x0E\x04\x00\x00
MID_RELIANCE_B_#022	\x0E\x03\x02\x0A\x08アンバー\nPant... pant... Ha funzionato? Sta piovendo...?\x0E\x04\x00\x00
MID_RELIANCE_B_#023	\x0E\x03\x02\x0A\x08セアダス\nNeanche una goccia.\x0E\x04\x00\x00
MID_RELIANCE_B_#024	\x0E\x03\x02\x0A\x08アンバー\nOh... accidenti!\x0E\x04\x00\x00
MID_RELIANCE_B_#025	\x0E\x03\x02\x0A\x08セアダス\nForse le carte non ci hanno azzeccato. Mi sarò\nsbagliato.\x0E\x04\x00\x00
MID_RELIANCE_B_#026	\x0E\x03\x02\x0A\x08アンバー\nNo, sono io che sono stato uno sciocco. Chiedi\nscusa alle tue carte da parte mia...\x0E\x04\x00\x00
MID_RELIANCE_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アンバー\x021\n\x0E\x03\x00\x0E\x08セアダス\x022\n\x0E\x03\x02\x0A\x08セアダス\nAmber, hai un momento?\x0E\x04\x00\x00
MID_RELIANCE_A_#002	\x0E\x03\x02\x0A\x08アンバー\nOh, Seadall. Scusa, ma preferirei restare un po'\nda solo...\x0E\x04\x00\x00
MID_RELIANCE_A_#003	\x0E\x03\x02\x0A\x08アンバー\nMi sento ancora in imbarazzo per la storia\ndell'altra volta. Sono davvero uno sciocco...\x0E\x04\x00\x00
MID_RELIANCE_A_#004	\x0E\x03\x02\x0A\x08セアダス\nMa è proprio questo di cui volevo parlarti. Ha\npiovuto. Sei il salvatore!\x0E\x04\x00\x00
MID_RELIANCE_A_#005	\x0E\x03\x02\x0A\x08アンバー\nOh...\x0E\x04\x00\x00
MID_RELIANCE_A_#006	\x0E\x03\x02\x0A\x08アンバー\nWoah!\x0E\x04\x00\x00
MID_RELIANCE_A_#007	\x0E\x03\x02\x0A\x08アンバー\nMa ero lì. Ho visto coi miei occhi che non ha\npiovuto!\x0E\x04\x00\x00
MID_RELIANCE_A_#008	\x0E\x03\x02\x0A\x08アンバー\nSo che lo fai per tirarmi su...\x0E\x04\x00\x00
MID_RELIANCE_A_#009	\x0E\x03\x02\x0A\x08アンバー\nMa così mi fai sentire ancora più sciocco.\x0E\x04\x00\x00
MID_RELIANCE_A_#010	\x0E\x03\x02\x0A\x08セアダス\nMa non ti sto prendendo in giro. Hai fatto\npiovere per davvero. Le carte non mentivano.\x0E\x04\x00\x00
MID_RELIANCE_A_#011	\x0E\x03\x02\x0A\x08セアダス\nCerto non ha piovuto proprio sopra le nostre\nteste, ma nel villaggio vicino.\x0E\x04\x00\x00
MID_RELIANCE_A_#012	\x0E\x03\x02\x0A\x08アンバー\nEh?\x0E\x04\x00\x00
MID_RELIANCE_A_#013	\x0E\x03\x02\x0A\x08セアダス\nUn villaggio dove non pioveva da molto tempo.\nI raccolti erano secchi ormai.\x0E\x04\x00\x00
MID_RELIANCE_A_#014	\x0E\x03\x02\x0A\x08セアダス\nMa all'improvviso ecco che ha cominciato a\npiovere a catinelle.\x0E\x04\x00\x00
MID_RELIANCE_A_#015	\x0E\x03\x02\x0A\x08セアダス\nGiuro, è successo proprio appena hai finito\nla tua strana filastrocca.\x0E\x04\x00\x00
MID_RELIANCE_A_#016	\x0E\x03\x02\x0A\x08アンバー\nWoah. Davvero? Non può essere. Ce l'ho fatta?!\x0E\x04\x00\x00
MID_RELIANCE_A_#017	\x0E\x03\x02\x0A\x08アンバー\nEvviva! Sono il salvatore leggendario di un\nqualche villaggio sperduto!\x0E\x04\x00\x00
MID_RELIANCE_A_#018	\x0E\x03\x02\x0A\x08アンバー\nChe gioia... Aiutare gli altri è la cosa più bella\ndel mondo.\x0E\x04\x00\x00
MID_RELIANCE_A_#019	\x0E\x03\x02\x0A\x08セアダス\nChe ne dici di fare un salto a quel villaggio,\nquando le acque si saranno calmate? Voglio\npresentarti agli abitanti.\x0E\x04\x00\x00
MID_RELIANCE_A_#020	\x0E\x03\x02\x0A\x08セアダス\n"Miei cari cittadini, venite a ringraziare il vostro\nsalvatore amante degli alpaca!"\nDirò proprio così.\x0E\x04\x00\x00
MID_RELIANCE_A_#021	\x0E\x03\x02\x0A\x08アンバー\nNo, dai, ti prego! Mi stai di nuovo mettendo\nin ridicolo!\x0E\x04\x00\x00
MID_RELIANCE_A_#022	\x0E\x03\x02\x0A\x08セアダス\nNon ti preoccupare, ti presenterò come si deve.\n"Ecco a voi l'eroe leggendario."\nTe lo meriti, in fondo.\x0E\x04\x00\x00
MID_RELIANCE_A_#023	\x0E\x03\x02\x0A\x08アンバー\nGrazie. E quando lo farai, ringrazierò l'indovino\nche ha predetto il mio arrivo!\x0E\x04\x00\x00
MID_RELIANCE_A_#024	\x0E\x03\x02\x0A\x08セアダス\nEheh, ora sono io a sentirmi in imbarazzo.\x0E\x04\x00\x00
MID_RELIANCE_A_#025	\x0E\x03\x02\x0A\x08アンバー\nSiamo proprio una bella coppia, non trovi?\x0E\x04\x00\x00
MID_RELIANCE_A_#026	\x0E\x03\x02\x0A\x08セアダス\nNon potrebbe essere altrimenti. Stando alle\ncarte, è destino che diventiamo amici.\x0E\x04\x00\x00
MID_RELIANCE_A_#027	\x0E\x03\x02\x0A\x08アンバー\nAhah, quelle carte sono proprio furbe.\x0E\x04\x00\x00
MID_RELIANCE_A_#028	\x0E\x03\x02\x0A\x08アンバー\nAlla nostra amicizia a prova di intemperie!\nSempre che non decida di fare piovere,\nbeninteso.\x0E\x04\x00\x00
