MID_OP1_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ソンブル\x021\n\x0E\x03\x00\x0C\x06セピア\x022\n\x0E\x03\x02\x0A\x08ソンブル\nVeyle ha regalato l'anello del Sacro Cavaliere\nal Drago Divino...\x0E\x04\x00\x00
MID_OP1_#034	\x0E\x03\x02\x08\x06セピア\nCerto.\x0E\x04\x00\x00
MID_OP1_#035	\x0E\x03\x02\x0A\x08ソンブル\nE subito dopo, fui imprigionato.\nTi occupasti di recuperare il suo corpo?\x0E\x04\x00\x00
MID_OP1_#036	\x0E\x03\x02\x08\x06セピア\nEhm... no.\x0E\x04\x00\x00
MID_OP1_#037	\x0E\x03\x02\x0A\x08ソンブル\nAllora mi rimangio ciò che ho detto.\x0E\x04\x00\x00
MID_OP1_#038	\x0E\x03\x02\x08\x06セピア\n...\x0E\x04\x00\x00
MID_OP1_#039	\x0E\x03\x02\x0A\x08ソンブル\nLa risposta è no.\x0E\x04\x02\x00
MID_OP1_#040	E se trovi \x0E\x0A\x00D\x1Equel mio figlio"quella mia figlia, vedi di portarmel\x0E\x0A\x00\x08\x02o\x02a\nmort\x0E\x0A\x00\x08\x02o\x02a, questa volta.\x0E\x04\x00\x00
MID_OP1_#041	\x0E\x03\x02\x08\x06セピア\nSissignore. Come volete.\x0E\x04\x00\x00
MID_OP2_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cアルフレッド\x021\n\x0E\x03\x00\x0E\x08リュール\x022\n\x0E\x03\x02\x0A\x08リュール\nGrazie per averci messo a disposizione questa\nnave, Alfred.\x0E\x04\x00\x00
MID_OP2_#002	\x0E\x03\x02\x0E\x0Cアルフレッド\nÈ mia madre che devi ringraziare, non me.\x0E\x04\x02\x00
MID_OP2_#003	Appena ho detto che saremmo andati in Elusia,\nha fatto preparare la nave migliore della flotta.\x0E\x04\x00\x00
MID_OP2_#004	\x0E\x03\x02\x0A\x08リュール\nCom'era la situazione alla capitale?\x0E\x04\x00\x00
MID_OP2_#005	\x0E\x03\x02\x0E\x0Cアルフレッド\nTutto a posto. Non ci sono stati altri attacchi\ndopo che siamo partiti per la Brodia.\x0E\x04\x00\x00
MID_OP2_#006	\x0E\x03\x02\x0A\x08リュール\nSono sollevat\x0E\x0A\x00\x08\x02o\x02a.\x0E\x04\x00\x00
MID_OP2_#007	\x0E\x03\x02\x0E\x0Cアルフレッド\nHo spiegato a mia madre i piani dei nemici.\nIl fatto che cerchino sangue reale.\x0E\x04\x02\x00
MID_OP2_#008	Naturalmente è rimasta molto scossa\nnell'apprendere la sorte di re Morion e\ndi re Hyacinth.\x0E\x04\x00\x00
MID_OP2_#009	\x0E\x03\x02\x0A\x08リュール\nÈ comprensibile.\x0E\x04\x00\x00
MID_OP2_#010	\x0E\x03\x02\x0E\x0Cアルフレッド\nPer quanto riguarda i danni al porto di Florra,\nla famiglia reale non risparmierà spese per farlo\nricostruire.\x0E\x04\x02\x00
MID_OP2_#011	Potrebbero volerci anni, però, per riportare\nil porto al suo antico splendore.\x0E\x04\x00\x00
MID_OP2_#012	\x0E\x03\x02\x0A\x08リュール\nDobbiamo sconfiggere il Drago Maligno,\naffinché non accada mai più un orrore\ndel genere.\x0E\x04\x00\x00
MID_OP2_#013	\x0E\x03\x00\x12\x0Cディアマンド\x023\n\x0E\x03\x02\x0E\x0Cディアマンド\nChe piani abbiamo? Andiamo dritti al castello\ndi Elusia, appena sbarcati?\x0E\x04\x00\x00
MID_OP2_#014	\x0E\x03\x02\x0A\x08リュール\nPrima dovremmo racimolare un po' di\ninformazioni dagli elusiani.\x0E\x04\x02\x00
MID_OP2_#015	Con o senza gli anelli, se non sappiamo a cosa\nstiamo andando incontro, rischiamo solo di\nperdere tutto.\x0E\x04\x02\x00
MID_OP2_#016	E poi c'è qualcosa che mi preme di scoprire.\x0E\x04\x00\x00
MID_OP2_#017	\x0E\x03\x02\x0E\x0Cディアマンド\nE cosa?\x0E\x04\x00\x00
MID_OP2_#018	\x0E\x03\x02\x0A\x08リュール\nSe Veyle sta bene.\x0E\x04\x00\x00
MID_OP2_#019	\x0E\x03\x02\x0E\x0Cディアマンド\nMh. Da quello che abbiamo visto, i Quattro\nSegugi non sembravano contenti.\x0E\x04\x00\x00
MID_OP2_#020	\x0E\x03\x01\x0E\x0Cディアマンド\n\x0E\x03\x00\x0E\x08アイビー\x023\n\x0E\x03\x02\x0A\x08アイビー\nPotrebbero provare a cancellare la sua\npersonalità. Se c'è qualcuno in grado di farlo,\nè quella donna.\x0E\x04\x00\x00
MID_OP2_#021	\x0E\x03\x02\x0A\x08リュール\nSo che Veyle ha ucciso mia madre. Niente di\nquello che abbiamo scoperto può cambiare\nquesta realtà.\x0E\x04\x02\x00
MID_OP2_#022	Ciononostante, sono in pensiero per lei. Spero\nche non le abbiano fatto del male.\x0E\x04\x00\x00
MID_OP2_#023	\x0E\x03\x02\x0E\x0Cアルフレッド\nSì. In fondo anche lei è una vittima.\nE ha rischiato grosso lanciandoci l'anello.\x0E\x04\x00\x00
MID_OP2_#024	\x0E\x03\x01\x0E\x0Cアルフレッド\n\x0E\x03\x00\x10\nミスティラ\x021\n\x0E\x03\x02\x0C\nミスティラ\nOppure sta solo facendo finta, per ottenere la\nnostra fiducia e pugnalarci alle spalle. Di nuovo.\x0E\x04\x00\x00
MID_OP2_#025	\x0E\x03\x01\x0A\x08アイビー\n\x0E\x03\x00\x12\x0Cディアマンド\x023\n\x0E\x03\x02\x0E\x0Cディアマンド\nÈ una possibilità, sì. Non abbiamo abbastanza\ninformazioni per escludere qualsiasi ipotesi.\x0E\x04\x00\x00
MID_OP2_#026	\x0E\x03\x02\x0A\x08リュール\nMa io... voglio fidarmi.\x0E\x04\x00\x00
MID_OP2_#027	\x0E\x03\x00\x10\nヴァンドレ\x024\n\x0E\x03\x02\x0C\nヴァンドレ\nDrago Divino, perdonatemi. Due navi battenti\nbandiera elusiana si stanno avvicinando.\x0E\x04\x00\x00
MID_OP2_#028	\x0E\x03\x02\x0A\x08リュール\nC'è segno dei Segugi?\x0E\x04\x00\x00
MID_OP2_#029	\x0E\x03\x02\x0C\nヴァンドレ\nNo. Ma sembrano comunque intenzionati\nad attaccarci.\x0E\x04\x00\x00
MID_OP2_#030	\x0E\x03\x02\x0A\x08リュール\nNon abbiamo scelta: dovremo affrontarli in\nuna battaglia navale. Tutti ai posti di\ncombattimento!\x0E\x04\x00\x00
MID_OP3_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08リンデン\x02t\n\x0E\x05\x01\x12\x08リンデン\x06Die\n\x0E\x03\x02\x0A\x08リンデン\nDa quando il re è morto, stento a riconoscere\nil mio paese.\x0E\x04\x02\x00
MID_OP3_#002	\x0E\x05\x01\x12\x08リンデン\x06Sad\nL'armata di Elusia non serve più il regno, ma\nsolo quei Segugi. È davvero questo lo scopo\ndella mia vita?\x0E\x04\x00\x00
MID_OP4_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x12\x0Cアルフレッド\x02t\n\x0E\x05\x01\x1A\x0Cアルフレッド\nAngry\n\x0E\x03\x02\x0E\x0Cアルフレッド\nCi troviamo a combattere su due fronti.\x0E\x04\x02\x00
MID_OP4_#002	Per fortuna la nave ha dei cannoni ignei, in\ngrado di incendiare e rallentare il nemico.\x0E\x04\x02\x00
MID_OP4_#003	Facciamo solo attenzione a dove li puntiamo,\nse non vogliamo che qualche alleato sia colpito\ndalle fiamme.\x0E\x04\x00\x00
MID_EV4_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x16\x10M018_シーフ\x02b\n\x0E\x05\x01\x1E\x10M018_シーフ\nSmile\n\x0E\x03\x02\x12\x10M018_シーフ\nAhahah, ora che sono distratti e non badano\na me, mi intasco il bottino e me la svigno!\x0E\x04\x00\x00
MID_TK1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08リンデン\x02b\n\x0E\x05\x01\x12\x08リンデン\x06Die\n\x0E\x03\x02\x0A\x08リンデン\n...\x0E\x04\x00\x00
MID_TK1_#002	\x0E\x03\x00\x0E\x08リュール\x02t\n\x0E\x05\x01\x18\x08リュール\x0CNormal\n\x0E\x03\x02\x0A\x08リュール\nE tu non combatti?\x0E\x04\x00\x00
MID_TK1_#003	\x0E\x05\x01\x12\x08リンデン\x06Sad\n\x0E\x03\x02\x0A\x08リンデン\nDovrei, lo so. Tuttavia, mi sento riluttante\na spargere sangue per la mia nazione rimasta\nallo sbaraglio.\x0E\x04\x00\x00
MID_TK1_#004	\x0E\x03\x02\x0A\x08リンデン\nMa cosa dico? Sto parlando al nemico.\nLa mia età mi fa delirare.\x0E\x04\x00\x00
MID_TK1_#005	\x0E\x05\x01\x16\x08リュール\nAngry\n\x0E\x03\x02\x0A\x08リュール\nPerché non ti unisci a me? Sono il Drago Divino\n\x0E\x06\x03\x00.\x0E\x04\x00\x00
MID_TK1_#006	\x0E\x03\x02\x0A\x08リュール\nIl mio esercito si batte per sconfiggere il Drago\nMaligno e salvare anche l'Elusia.\x0E\x04\x00\x00
MID_TK1_#007	\x0E\x05\x01\x1C\x08リンデン\x10Surprise\n\x0E\x03\x02\x0A\x08リンデン\nIl Drago Divino?\x0E\x04\x00\x00
MID_TK1_#008	\x0E\x05\x01\x18\x08リュール\x0CNormal\n\x0E\x03\x02\x0A\x08リュール\nSo che sei devoto al Drago Maligno... ma io\nsono \x0E\x0A\x00,\x14un alleato\x14un'alleata della principessa Ivy, se ciò può\naiutarti a decidere.\x0E\x04\x00\x00
MID_TK1_#009	\x0E\x03\x02\x0A\x08リンデン\nLa principessa Ivy è viva?!\x0E\x04\x00\x00
MID_TK1_#010	\x0E\x05\x01\x16\x08リンデン\nAngry\n\x0E\x03\x02\x0A\x08リンデン\nPer me, dove c'è lei... lì è il regno di Elusia.\x0E\x04\x00\x00
MID_TK1_#011	\x0E\x03\x02\x0A\x08リンデン\nLa mia fedeltà è sempre stata riposta nella\nfamiglia reale. Prendetemi con voi, ve ne prego.\x0E\x04\x00\x00
MID_TK1_#012	\x0E\x05\x01\x16\x08リュール\nSmile\n\x0E\x03\x02\x0A\x08リュール\nCon piacere. Grazie, ehm...\x0E\x04\x00\x00
MID_TK1_#013	\x0E\x05\x01\x18\x08リンデン\x0CNormal\n\x0E\x03\x02\x0A\x08リンデン\nLindon. In passato ho servito il regno come\nsoldato reale.\x0E\x04\x00\x00
MID_TK1_#014	\x0E\x05\x01\x16\x08リンデン\nAngry\n\x0E\x03\x02\x0A\x08リンデン\nAnche se ho i miei annetti, con la mia magia\nposso ancora aprire gli occhi di quei soldati\ne far vedere loro la verità!\x0E\x04\x00\x00
MID_TK2_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08リンデン\x02b\n\x0E\x05\x01\x1C\x08リンデン\x10Surprise\n\x0E\x03\x02\x0A\x08リンデン\nPrincipessa Ivy! Siete viva?!\x0E\x04\x00\x00
MID_TK2_#002	\x0E\x03\x00\x0E\x08アイビー\x02t\n\x0E\x05\x01\x1C\x08アイビー\x10Surprise\n\x0E\x03\x02\x0A\x08アイビー\nLindon, sei tu?\x0E\x04\x00\x00
MID_TK2_#003	\x0E\x05\x01\x16\x08リンデン\nSmile\n\x0E\x03\x02\x0A\x08リンデン\nVi ricordate di me.\x0E\x04\x00\x00
MID_TK2_#004	\x0E\x05\x01\x16\x08アイビー\nSmile\n\x0E\x03\x02\x0A\x08アイビー\nMa certo. Eri un fedele attendente di mio zio,\nil fratello maggiore di mio padre Hyacinth.\x0E\x04\x00\x00
MID_TK2_#005	\x0E\x05\x01\x12\x08アイビー\x06Sad\n\x0E\x03\x02\x0A\x08アイビー\nQuando mio padre salì al trono, il tuo signore\nlasciò il castello...\x0E\x04\x00\x00
MID_TK2_#006	\x0E\x03\x02\x0A\x08リンデン\nMa io rimasi al mio posto e servii il regno\nancora a lungo.\x0E\x04\x00\x00
MID_TK2_#007	\x0E\x05\x01\x12\x08リンデン\x06Die\n\x0E\x03\x02\x0A\x08リンデン\nPrincipessa Ivy, da quando re Hyacinth ci\nha lasciati, l'Elusia non è più la stessa.\x0E\x04\x00\x00
MID_TK2_#008	\x0E\x05\x01\x16\x08リンデン\nAngry\n\x0E\x03\x02\x0A\x08リンデン\nSe me lo permetterete, io, Lindon, sarei\norgoglioso di combattere al vostro fianco.\x0E\x04\x00\x00
MID_TK2_#009	\x0E\x05\x01\x14\x08アイビー\x08Pain\n\x0E\x03\x02\x0A\x08アイビー\nNe sei sicuro? Se ti allei con me, finirai contro\nl'Elusia.\x0E\x04\x00\x00
MID_TK2_#010	\x0E\x05\x01\x16\x08リンデン\nSmile\n\x0E\x03\x02\x0A\x08リンデン\nNon è così. Dove siete voi, quella è l'Elusia.\x0E\x04\x00\x00
MID_TK2_#011	\x0E\x05\x01\x16\x08リンデン\nAngry\n\x0E\x03\x02\x0A\x08リンデン\nAnche se ho i miei annetti, con la mia magia\nposso ancora aprire gli occhi di quei soldati\ne far vedere loro la verità!\x0E\x04\x00\x00
MID_TK3_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08リンデン\x02b\n\x0E\x05\x01\x1C\x08リンデン\x10Surprise\n\x0E\x03\x02\x0A\x08リンデン\nPrincipessa Hortensia!\x0E\x04\x00\x00
MID_TK3_#002	\x0E\x03\x00\x12\x0Cオルテンシア\x02t\n\x0E\x05\x01 \x0Cオルテンシア\x10Surprise\n\x0E\x03\x02\x0E\x0Cオルテンシア\nLindon, sei tu?!\x0E\x04\x00\x00
MID_TK3_#003	\x0E\x05\x01\x16\x08リンデン\nSmile\n\x0E\x03\x02\x0A\x08リンデン\nVi ricordate di me, allora.\x0E\x04\x00\x00
MID_TK3_#004	\x0E\x05\x01\x1A\x0Cオルテンシア\nSmile\n\x0E\x03\x02\x0E\x0Cオルテンシア\nMa certo che mi ricordo! Come potrei\ndimenticare il fedele attendente di mio zio?\x0E\x04\x00\x00
MID_TK3_#005	\x0E\x03\x02\x0E\x0Cオルテンシア\nQuando ero piccola giocavamo insieme...\nPensavo ti fossi ritirato a vita privata, ormai.\x0E\x04\x00\x00
MID_TK3_#006	\x0E\x05\x01\x16\x08リンデン\nAngry\n\x0E\x03\x02\x0A\x08リンデン\nMi ero ritirato, sì. Ma quando la guerra si è\nfatta più aspra, mi hanno richiamato in servizio.\x0E\x04\x00\x00
MID_TK3_#007	\x0E\x05\x01\x1A\x08リンデン\x0ESerious\n\x0E\x03\x02\x0A\x08リンデン\nTuttavia... Non me la sento di versare sangue\nper una nazione ridotta alla sua ombra.\x0E\x04\x00\x00
MID_TK3_#008	\x0E\x05\x01\x1A\x0Cオルテンシア\nAngry\n\x0E\x03\x02\x0E\x0Cオルテンシア\nLindon, ma allora perché non passi dalla\nnostra parte?\x0E\x04\x00\x00
MID_TK3_#009	\x0E\x03\x02\x0E\x0Cオルテンシア\nIo e mia sorella stiamo aiutando il Drago Divino\na riconquistare l'Elusia. Potresti unirti a noi.\x0E\x04\x00\x00
MID_TK3_#010	\x0E\x05\x01\x1C\x08リンデン\x10Surprise\n\x0E\x03\x02\x0A\x08リンデン\nLa principessa Ivy? Allora è ancora viva?!\x0E\x04\x00\x00
MID_TK3_#011	\x0E\x05\x01\x16\x08リンデン\nAngry\n\x0E\x03\x02\x0A\x08リンデン\nVostra Altezza, sono onorato di accettare\nil vostro invito.\x0E\x04\x00\x00
MID_TK3_#012	\x0E\x03\x02\x0A\x08リンデン\nAnche se ho i miei annetti, con la mia magia\nposso ancora aprire gli occhi di quei soldati\ne far vedere loro la verità!\x0E\x04\x00\x00
MID_BT1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08リンデン\x02b\n\x0E\x05\x01\x16\x08リンデン\nAngry\n\x0E\x03\x02\x0A\x08リンデン\nLa morte non mi fa paura. Mia moglie è lì\nche mi aspetta a braccia aperte.\x0E\x04\x00\x00
MID_BT3_#001	\x0E\x02\x01\x00\n\x0E\x03\x00"\x1CM018_イルシオン兵_ボス\x02b\n\x0E\x05\x01*\x1CM018_イルシオン兵_ボス\nAngry\n\x0E\x03\x02\x1E\x1CM018_イルシオン兵_ボス\nHo ricevuto degli ordini precisi.\nNon sopravviverete alla battaglia.\x0E\x04\x00\x00
MID_BT6_#001	\x0E\x02\x01\x00\n\x0E\x03\x00"\x1CM018_イルシオン兵_ボス\x02b\n\x0E\x05\x010\x1CM018_イルシオン兵_ボス\x10Surprise\n\x0E\x03\x02\x1E\x1CM018_イルシオン兵_ボス\nTraditore!\x0E\x04\x00\x00
MID_BT6_#002	\x0E\x03\x00\x0E\x08リンデン\x02t\n\x0E\x05\x01\x18\x08リンデン\x0CStrike\n\x0E\x03\x02\x0A\x08リンデン\nIo combatto per rimettere in piedi l'Elusia.\nVoi invece combattete per portarla alla rovina.\nChi è il vero traditore?\x0E\x04\x00\x00
MID_BT7_#001	\x0E\x02\x01\x00\n\x0E\x03\x00"\x1CM018_イルシオン兵_ボス\x02b\n\x0E\x05\x01(\x1CM018_イルシオン兵_ボス\x08Pain\n\x0E\x03\x02\x1E\x1CM018_イルシオン兵_ボス\nMe lo sono... meritato...\x0E\x04\x00\x00
MID_DIE_LOCAL_Linden_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08リンデン\x02b\n\x0E\x05\x01\x14\x08リンデン\x08Pain\n\x0E\x03\x02\x0A\x08リンデン\nHo vissuto abbastanza... Sto arrivando, mia\ncara...\x0E\x04\x00\x00
MID_DIE_CASUAL_LOCAL_Linden_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08リンデン\x02b\n\x0E\x05\x01\x14\x08リンデン\x08Pain\n\x0E\x03\x02\x0A\x08リンデン\nNon ho più l'età per combattere. Mi ritiro.\x0E\x04\x00\x00
MID_ED1_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08アイビー\x021\n\x0E\x03\x00\x12\x0Cオルテンシア\x023\n\x0E\x03\x00\x0E\x08リュール\x022\n\x0E\x03\x02\x0A\x08リュール\nCi stiamo avvicinando alla costa elusiana.\x0E\x04\x00\x00
MID_ED1_#002	\x0E\x03\x02\x0A\x08アイビー\nE così... sono a casa.\x0E\x04\x00\x00
MID_ED1_#003	\x0E\x03\x02\x0A\x08リュール\nVa tutto bene?\x0E\x04\x00\x00
MID_ED1_#004	\x0E\x03\x02\x0A\x08アイビー\nQualsiasi cosa sia successa all'Elusia, io farò\nil mio dovere.\x0E\x04\x02\x00
MID_ED1_#005	Il porto di Givre si trova poco più a nord.\nSuggerisco di attraccare lì.\x0E\x04\x00\x00
MID_ED1_#006	\x0E\x03\x02\x0A\x08リュール\nD'accordo.\x0E\x04\x00\x00
MID_ED1_#007	\x0E\x03\x02\x0A\x08アイビー\nSi trova vicino al castello e alla cattedrale.\nLì dovremmo riuscire a raccogliere\nle informazioni che ci servono.\x0E\x04\x02\x00
MID_ED1_#008	Vado a informare gli altri sulla nostra\ndestinazione.\x0E\x04\x00\x00
MID_ED1_#009	\x0E\x03\x01\x0A\x08アイビー\n\x0E\x03\x01\x0E\x0Cオルテンシア\n\x0E\x03\x02\x0A\x08リュール\n...\x0E\x04\x02\x00
MID_ED1_#010	Marth, Celica, Micaiah, Roy... siamo tornati\nsenza di voi.\x0E\x04\x02\x00
MID_ED1_#011	Ma questa volta vi salveremo. Resistete.\x0E\x04\x00\x00
MID_ED2_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08シグルド\x021\n\x0E\x03\x00\x0C\x06ルキナ\x022\n\x0E\x03\x02\x0A\x08シグルド\nL'Elusia...\x0E\x04\x02\x00
MID_ED2_#002	E dunque siamo tornati nella terra in cui i nostri\ncompagni emblemi ci sono stati portati via.\x0E\x04\x00\x00
MID_ED2_#003	\x0E\x03\x02\x08\x06ルキナ\nQuando li avremo ritrovati, forse riusciremo a\nusare il nostro potere che si rende disponibile\nsolo una volta ogni mille anni.\x0E\x04\x00\x00
MID_ED2_#004	\x0E\x03\x02\x0A\x08シグルド\nDovremmo considerare l'altra possibilità...\nIntendo quel potere ancora più grande che\nconosciamo solo noi.\x0E\x04\x00\x00
MID_ED2_#005	\x0E\x03\x01\x08\x06ルキナ\n\x0E\x03\x00\x10\nエイリーク\x022\n\x0E\x03\x02\x0C\nエイリーク\nCerto, il miracolo. Potremmo farne uso,\nfinalmente. Mi permetto di suggerire... Lumera.\x0E\x04\x00\x00
MID_ED2_#006	\x0E\x03\x01\x0A\x08シグルド\n\x0E\x03\x00\x0C\x06アイク\x021\n\x0E\x03\x02\x08\x06アイク\nNon mi piace per niente l'idea.\x0E\x04\x02\x00
MID_ED2_#007	No, non dovremmo usare il miracolo.\nPensiamo al futuro.\x0E\x04\x00\x00
MID_ED2_#008	\x0E\x03\x01\x0C\nエイリーク\n\x0E\x03\x00\x0A\x04リン\x022\n\x0E\x03\x02\x06\x04リン\nSono d'accordo. Il futuro di tutti...\nNon possiamo avvantaggiare nessuno.\x0E\x04\x00\x00
MID_ED2_#009	\x0E\x03\x01\x08\x06アイク\n\x0E\x03\x00\x0C\x06リーフ\x021\n\x0E\x03\x02\x08\x06リーフ\nAvvantaggiare qualcuno? Ma stiamo parlando\ndi Lumera. Potremmo evitare una tragedia.\x0E\x04\x00\x00
MID_ED2_#010	\x0E\x03\x01\x06\x04リン\n\x0E\x03\x00\x0C\x06カムイ\x022\n\x0E\x03\x02\x08\x06カムイ\nSiamo tutti stati sparpagliati in terre diverse.\nDobbiamo ancora capire tutto ciò che è\nsuccesso.\x0E\x04\x00\x00
MID_ED2_#011	\x0E\x03\x01\x08\x06カムイ\n\x0E\x03\x00\x0C\x06ベレト\x022\n\x0E\x03\x02\x08\x06ベレト\nAlcuni di noi erano con lei al castello, altri no.\nÈ normale che vediamo le cose da punti di\nvista differenti.\x0E\x04\x02\x00
MID_ED2_#012	Dunque tra di noi non abbiamo raggiunto\nun accordo, almeno per ora.\x0E\x04\x00\x00
MID_ED2_#013	\x0E\x03\x01\x08\x06リーフ\n\x0E\x03\x00\x0C\x06ルキナ\x021\n\x0E\x03\x02\x08\x06ルキナ\nIl potere che si avvera una volta ogni mille anni\nè un conto, ma il miracolo... non l'abbiamo mai\nusato prima.\x0E\x04\x02\x00
MID_ED2_#014	Né mille anni fa, né prima ancora...\x0E\x04\x00\x00
MID_ED2_#015	\x0E\x03\x01\x08\x06ベレト\n\x0E\x03\x00\x0E\x08シグルド\x022\n\x0E\x03\x02\x0A\x08シグルド\nIl prezzo per il suo utilizzo non è piccolo.\nForse non dovremmo usarlo, mai e poi mai.\x0E\x04\x02\x00
MID_ED2_#016	...\x0E\x04\x02\x00
MID_ED2_#017	Ma noi non siamo tutti. Chissà cosa direbbero\ngli altri... Chissà cosa deciderebbero.\x0E\x04\x00\x00
