MID_OP1_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ルミエル\x021\n\x0E\x03\x00\x0E\x08リュール\x022\n\x0E\x03\x02\x0A\x08ルミエル\nBenvenuti al castello di Lythos. Qui saremo\nal sicuro.\x0E\x04\x00\x00
MID_OP4_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ルミエル\x022\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x02\x0A\x08リュール\nAberrazioni?!\x0E\x04\x00\x00
MID_OP4_#002	\x0E\x03\x02\x0A\x08ルミエル\nCerto che no, mi\x0E\x0A\x00\x08\x02o\x02a car\x0E\x0A\x00\x08\x02o\x02a. Come ti viene in mente?\nHo creato questi avversari con pietre e piante.\x0E\x04\x02\x00
MID_OP4_#003	Ma la loro abilità è la stessa. Quindi non\nabbassare la guardia, o potresti ferirti\nseriamente.\x0E\x04\x00\x00
MID_OP4_#004	\x0E\x03\x02\x0A\x08リュール\nAnche se non sono vere, mi fanno rabbrividire\nlo stesso... non c'è un altro modo per allenarsi?\x0E\x04\x00\x00
MID_OP4_#005	\x0E\x03\x02\x0A\x08ルミエル\nAscoltami. Devi superare le tue paure.\nAffronta qualsiasi nemico sul tuo cammino.\x0E\x04\x02\x00
MID_OP4_#006	Non scappare mai. Sei mi\x0E\x0A\x00\x08\x02o\x02a figli\x0E\x0A\x00\x08\x02o\x02a, \x0E\x0A\x00:\x1Ail protettore\x1Cla protettrice\ndi tutti. Sei il Drago Divino \x0E\x06\x03\x00.\x0E\x04\x00\x00
MID_OP4_#007	\x0E\x03\x02\x0A\x08リュール\nC-Capisco.\x0E\x04\x00\x00
MID_OP4_#008	\x0E\x03\x00\x0C\x06フラン\x023\n\x0E\x03\x02\x08\x06フラン\nNon abbiate paura, Drago Divino! Ci siamo\nanche noi ad aiutarvi!\x0E\x04\x00\x00
MID_OP4_#009	\x0E\x03\x01\x08\x06フラン\n\x0E\x03\x00\x0C\x06クラン\x023\n\x0E\x03\x02\x08\x06クラン\nProprio così! Siamo qui per voi, e combatteremo\nal vostro fianco.\x0E\x04\x00\x00
MID_OP4_#010	\x0E\x03\x01\x08\x06クラン\n\x0E\x03\x00\x10\nヴァンドレ\x023\n\x0E\x03\x02\x0C\nヴァンドレ\nDetesto di dovermi scontrare con la regina\nLumera, ma non posso disobbedire agli ordini.\x0E\x04\x02\x00
MID_OP4_#011	Prometto di portarvi alla vittoria.\x0E\x04\x00\x00
MID_OP4_#012	\x0E\x03\x02\x0A\x08リュール\nGrazie a tutti.\x0E\x04\x00\x00
MID_OP4_#013	\x0E\x03\x02\x0A\x08ルミエル\nOra cominciamo.\x0E\x04\x00\x00
MID_EV1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x10\nヴァンドレ\x02t\n\x0E\x05\x01\x1A\nヴァンドレ\x0CNormal\n\x0E\x03\x02\x0C\nヴァンドレ\nFate attenzione, Drago Divino.\nAlcuni nemici posseggono armi a lungo raggio.\x0E\x04\x02\x00
MID_EV1_#002	Quindi possono inondarci di frecce da lontano.\x0E\x04\x00\x00
MID_EV2_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08ルミエル\x02b\n\x0E\x05\x01\x18\x08ルミエル\x0CStatus\n\x0E\x03\x02\x0A\x08ルミエル\nVedi quel nemico con l'ascia? Le asce sono\nin svantaggio quando si scontrano con\nqualcuno che brandisce una spada...\x0E\x04\x02\x00
MID_EV2_#002	Le spade sono in vantaggio contro le asce,\nle asce contro le lance, le lance contro le spade.\x0E\x04\x02\x00
MID_EV2_#003	Se quando attacchi un nemico la tua arma\nè in vantaggio, puoi farlo vacillare per un\nattimo.\x0E\x04\x02\x00
MID_EV2_#004	\x0E\x05\x01\x16\x08ルミエル\nRelax\nProva a sferrare un colpo con la spada.\nSe riesci a rompere la guardia, avrai\nla possibilità di attaccare ancora.\x0E\x04\x00\x00
MID_EV3_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08ルミエル\x02b\n\x0E\x05\x01\x16\x08ルミエル\nSmile\n\x0E\x03\x02\x0A\x08ルミエル\nBen fatto, \x0E\x06\x03\x00.\x0E\x04\x02\x00
MID_EV3_#002	\x0E\x05\x01\x18\x08ルミエル\x0CStatus\nCome vedi, le spade sono in vantaggio contro\nle asce. Tieni sempre a mente questi rapporti\ntra le armi.\x0E\x04\x02\x00
MID_EV3_#003	E ricorda che un nemico che vacilla non può\ncontrattaccare. Sfrutta l'occasione per finirlo.\x0E\x04\x00\x00
MID_EV4_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06フラン\x02t\n\x0E\x05\x01\x14\x06フラン\nSmile\n\x0E\x03\x02\x08\x06フラン\nIiih! Il Drago Divino mi ha guardata negli occhi!\x0E\x04\x02\x00
MID_EV4_#002	\x0E\x05\x01\x16\x06フラン\x0CStrike\nEhi, sono piuttosto utile in battaglia.\nCon il mio bastone posso curare gli alleati.\x0E\x04\x02\x00
MID_EV4_#003	\x0E\x05\x01\x16\x06フラン\x0CStatus\nInoltre, quando sono nelle vicinanze di un\nalleato, posso coprirlo prendendomi il colpo\nal posto suo. Certo poi mi gira tutto per un po'...\x0E\x04\x02\x00
MID_EV4_#004	\x0E\x05\x01\x18\x06フラン\x0EStandBy\nSe non volete subire danni, o ne avete già subiti,\ncontate su di me.\x0E\x04\x00\x00
MID_EV5_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06クラン\x02t\n\x0E\x05\x01\x14\x06クラン\nSmile\n\x0E\x03\x02\x08\x06クラン\nEhi, Drago Divino! Forse non lo sapete, ma io\nposso usare la magia.\x0E\x04\x02\x00
MID_EV5_#002	\x0E\x05\x01\x14\x06クラン\nRelax\nPosso attaccare da vicino e da lontano e le mie\nmagie passano anche attraverso le armature!\x0E\x04\x00\x00
MID_EV6_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08ルミエル\x02b\n\x0E\x03\x02\x0A\x08ルミエル\nOra tocca a me.\x0E\x04\x00\x00
MID_EV7_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08ルミエル\x02b\n\x0E\x05\x01\x16\x08ルミエル\nRelax\n\x0E\x03\x02\x0A\x08ルミエル\nOttimo lavoro. Avete ben compreso\nle basi del combattimento.\x0E\x04\x02\x00
MID_EV7_#002	\x0E\x05\x01\x18\x08ルミエル\x0CStatus\nPassiamo al prossimo esercizio.\nFermi dove siete.\x0E\x04\x00\x00
MID_EV8_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08ルミエル\x02b\n\x0E\x03\x02\x0A\x08ルミエル\nBene, se siete tutti in posizione, possiamo\ncominciare.\x0E\x04\x02\x00
MID_EV8_#002	\x0E\x05\x01\x1A\x08ルミエル\x0EStandBy\nQuesta volta combatterò senza riguardo per\nnessuno, come in una vera battaglia.\x0E\x04\x02\x00
MID_EV8_#003	\x0E\x0B\x00n
MID_EV8_#004	\x0E\x03\x00\x0E\x08リュール\x02t\n\x0E\x05\x01\x1C\x08リュール\x10Surprise\n\x0E\x03\x02\x0A\x08リュール\nMa quello è l'anello del Sacro Cavaliere?\x0E\x04\x00\x00
MID_EV8_#005	\x0E\x0B\x01>
MID_EV8_2_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ルミエル\x021\n\x0E\x03\x02\x0A\x08ルミエル\n...\x0E\x04\x02\x00
MID_EV9_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08シグルド\x02b\n\x0E\x03\x02\x0A\x08シグルド\nSono Sigurd. Se hai bisogno di potenza e agilità,\nsarò lieto di mettertele a disposizione.\x0E\x04\x00\x00
MID_EV9_#002	\x0E\x03\x00\x0E\x08リュール\x02t\n\x0E\x03\x02\x0A\x08リュール\nQuello è l'emblema Sigurd?\nSembra estremamente potente.\x0E\x04\x00\x00
MID_EV9_#003	\x0E\x03\x01\x0A\x08シグルド\n\x0E\x03\x00\x0E\x08ルミエル\x02b\n\x0E\x03\x02\x0A\x08ルミエル\nOgni emblema ha delle caratteristiche proprie.\x0E\x04\x02\x00
MID_EV9_#004	Puoi fare affidamento sui loro vari poteri\ne abilità quando ti allei con gli emblemi.\x0E\x04\x00\x00
MID_EV9_#005	\x0E\x03\x02\x0A\x08リュール\nVuol dire che l'emblema Sigurd ha poteri\ndiversi rispetto a Marth...\x0E\x04\x02\x00
MID_EV9_#006	Meglio se stiamo attenti.\x0E\x04\x00\x00
MID_EV10_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06マルス\x02t\n\x0E\x05\x01\x18\x06マルス\x0EStandBy\n\x0E\x03\x02\x08\x06マルス\nIl mio spadino è efficace contro i nemici a\ncavallo, come quelli.\x0E\x04\x02\x00
MID_EV10_#002	\x0E\x05\x01\x14\x06マルス\nRelax\nMentre siamo uniti, puoi usare la mia arma.\nProva subito.\x0E\x04\x00\x00
MID_EV11_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x18\x12M002_ルミエル\x02b\n\x0E\x05\x01"\x12M002_ルミエル\x0CStatus\n\x0E\x03\x02\x14\x12M002_ルミエル\nIl vostro lavoro di squadra è encomiabile.\nAdesso tocca a noi fare la nostra mossa.\x0E\x04\x02\x00
MID_EV11_#002	\x0E\x05\x01$\x12M002_ルミエル\x0EStandBy\nForza, Sigurd.\x0E\x04\x00\x00
MID_EV12_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08リュール\x02t\n\x0E\x05\x01\x1C\x08リュール\x10Surprise\n\x0E\x03\x02\x0A\x08リュール\nIncredibile!\x0E\x04\x00\x00
MID_EV12_#002	\x0E\x03\x00\x10\nヴァンドレ\x02b\n\x0E\x05\x01\x1A\nヴァンドレ\x0CNormal\n\x0E\x03\x02\x0C\nヴァンドレ\nIl punto di forza di lord Sigurd è la mobilità.\nPer fortuna, questa è solo una simulazione.\x0E\x04\x00\x00
MID_BT1_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x18\x12M002_ルミエル\x02b\n\x0E\x05\x01 \x12M002_ルミエル\nRelax\n\x0E\x03\x02\x14\x12M002_ルミエル\nNon c'è bisogno di andarci piano con me,\nfigli\x0E\x0A\x00\x08\x02o\x02a mi\x0E\x0A\x00\x08\x02o\x02a.\x0E\x04\x00\x00
MID_BT1_#002	\x0E\x03\x00\x0E\x08リュール\x02t\n\x0E\x05\x01\x16\x08リュール\nAngry\n\x0E\x03\x02\x0A\x08リュール\nE va bene.\x0E\x04\x00\x00
MID_BT2_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0E\x08リュール\x02t\n\x0E\x05\x01\x16\x08リュール\nAngry\n\x0E\x03\x02\x0A\x08リュール\nCosì è tutta un'altra cosa...\x0E\x04\x00\x00
MID_BT2_#002	\x0E\x03\x00\x18\x12M002_ルミエル\x02b\n\x0E\x05\x01"\x12M002_ルミエル\x0CStrike\n\x0E\x03\x02\x14\x12M002_ルミエル\nI tuoi nemici non si tireranno indietro, né lo farò\nio. Per questo è indispensabile che tu mi\nsconfigga.\x0E\x04\x02\x00
MID_BT2_#003	\x0E\x05\x01 \x12M002_ルミエル\nRelax\nChe piacere vederti di nuovo combattere,\ndopo tutti questi anni.\x0E\x04\x00\x00
MID_BT3_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x10\nヴァンドレ\x02t\n\x0E\x05\x01\x16\nヴァンドレ\x08Pain\n\x0E\x03\x02\x0C\nヴァンドレ\nVostra Maestà, perdonatemi se oso affrontarvi.\x0E\x04\x00\x00
MID_BT3_#002	\x0E\x03\x00\x18\x12M002_ルミエル\x02b\n\x0E\x05\x01 \x12M002_ルミエル\nRelax\n\x0E\x03\x02\x14\x12M002_ルミエル\nVander. Sei il cavaliere \x0E\x0A\x00D\x1Edel mio bambino"della mia bambina ora,\ne devi servirl\x0E\x0A\x00\x08\x02o\x02a nel modo più consono.\x0E\x04\x02\x00
MID_BT3_#003	\x0E\x05\x01$\x12M002_ルミエル\x0EStandBy\nAttaccami con tutte le tue forze.\x0E\x04\x00\x00
MID_BT4_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06クラン\x02t\n\x0E\x05\x01\x10\x06クラン\x06Sad\n\x0E\x03\x02\x08\x06クラン\nRegina Lumera, non... non voglio attaccarvi...\nMi sento male...\x0E\x04\x00\x00
MID_BT4_#002	\x0E\x03\x00\x18\x12M002_ルミエル\x02b\n\x0E\x05\x01"\x12M002_ルミエル\x0CStatus\n\x0E\x03\x02\x14\x12M002_ルミエル\nConcentrati, Clanne, o mancherai il bersaglio.\x0E\x04\x00\x00
MID_BT5_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x0C\x06フラン\x02t\n\x0E\x05\x01\x14\x06フラン\nAngry\n\x0E\x03\x02\x08\x06フラン\nNon voglio mancarvi di rispetto, regina Lumera,\nma sono costretta ad attaccarvi!\x0E\x04\x00\x00
MID_BT5_#002	\x0E\x03\x00\x18\x12M002_ルミエル\x02b\n\x0E\x05\x01"\x12M002_ルミエル\x0CStatus\n\x0E\x03\x02\x14\x12M002_ルミエル\nCosì mi piaci, Framme.\x0E\x04\x00\x00
MID_BT6_#001	\x0E\x02\x01\x00\n\x0E\x03\x00\x18\x12M002_ルミエル\x02b\n\x0E\x05\x01\x1E\x12M002_ルミエル\x08Pain\n\x0E\x03\x02\x14\x12M002_ルミエル\nUgh...!\x0E\x04\x02\x00
MID_BT6_#002	\x0E\x05\x01$\x12M002_ルミエル\x0EStandBy\nCe l'avete fatta. Guardate come siete diventati\nforti.\x0E\x04\x00\x00
MID_ED1_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ルミエル\x021\n\x0E\x03\x00\x0E\x08リュール\x022\n\x0E\x03\x02\x0A\x08ルミエル\x0E\x05\x00\x18\x08ルミエル\x0CAppeal\nEccellente. Siete riusciti a sconfiggere me e\nSigurd. Non un'impresa facile.\x0E\x04\x02\x00
MID_ED1_#002	C'è sempre margine di miglioramento, ma\nquesto è un ottimo inizio, \x0E\x06\x03\x00.\x0E\x04\x00\x00
MID_ED1_#003	\x0E\x03\x02\x0A\x08リュール\nGrazie!\x0E\x04\x00\x00
MID_ED1_#004	\x0E\x03\x00\x0C\x06フラン\x024\n\x0E\x03\x02\x08\x06フラン\nNon riesco ancora a credere di aver attaccato\nla regina Lumera.\x0E\x04\x00\x00
MID_ED1_#005	\x0E\x03\x01\x08\x06フラン\n\x0E\x03\x00\x0C\x06クラン\x024\n\x0E\x03\x02\x08\x06クラン\nBeh, io non riesco a credere che abbiamo vinto!\x0E\x04\x00\x00
MID_ED1_#006	\x0E\x03\x01\x08\x06クラン\n\x0E\x03\x00\x10\nヴァンドレ\x024\n\x0E\x03\x02\x0C\nヴァンドレ\nAnche se vi siete appena svegliat\x0E\x0A\x00\x08\x02o\x02a, il vostro\npotere sembra già stare crescendo.\x0E\x04\x00\x00
MID_ED1_#007	\x0E\x03\x01\x0C\nヴァンドレ\n\x0E\x03\x02\x0A\x08ルミエル\nVoglio che abbia tu questa, \x0E\x06\x03\x00.\x0E\x04\x00\x00
MID_ED1_#008	\x0E\x03\x02\x0A\x08リュール\nÈ la spada che avete usato voi?\x0E\x04\x00\x00
MID_ED1_#009	\x0E\x03\x02\x0A\x08ルミエル\nSì, è un'arma antica che solo i Draghi Divini\npossono brandire.\x0E\x04\x02\x00
MID_ED1_#010	Mi ha servita fedelmente per tanti anni, ma ora\nè tua. Considerala una ricompensa per la\nvittoria.\x0E\x04\x00\x00
MID_ED1_#011	\x0E\x03\x02\x0A\x08リュール\nGrazie. Un giorno dimostrerò di essere degn\x0E\x0A\x00\x08\x02o\x02a di\nquesta spada.\x0E\x04\x00\x00
MID_ED1_#012	\x0E\x03\x02\x0A\x08ルミエル\nNon ne dubito.\x0E\x04\x02\x00
MID_ED1_#013	E prendi anche questo.\x0E\x04\x00\x00
