MID_RELIANCE_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x16\x10ジェーデ_兜あり\x021\n\x0E\x03\x00\x0A\x04ボネ\x022\n\x0E\x03\x02\x12\x10ジェーデ_兜あり\n...\x0E\x04\x00\x00
MID_RELIANCE_B_#002	\x0E\x03\x02\x0A\x08ジェーデ\nNon mi ricordo nessuna discussione del genere.\x0E\x04\x00\x00
MID_RELIANCE_B_#003	\x0E\x03\x02\x06\x04ボネ\n"Il riposo di Jade" sarebbe un bel nome\nper quel piatto, che ne dici?\x0E\x04\x00\x00
MID_RELIANCE_B_#004	\x0E\x03\x02\x0A\x08ジェーデ\nAh sì, ora ricordo.\x0E\x04\x00\x00
MID_RELIANCE_B_#005	\x0E\x03\x02\x0A\x08ジェーデ\nMi continuavi a parlare mentre meditavo nella\nmia armatura e poi mi hai paragonata a un\npiatto di frutti di mare.\x0E\x04\x00\x00
MID_RELIANCE_B_#006	\x0E\x03\x02\x0A\x08ジェーデ\nQualcosa tipo... gusci di granchio imbottiti di\nroba.\x0E\x04\x00\x00
MID_RELIANCE_B_#007	\x0E\x03\x02\x06\x04ボネ\nSì, ecco... a proposito, posso leccare la tua\narmatura?\x0E\x04\x00\x00
MID_RELIANCE_B_#008	\x0E\x03\x02\x0A\x08ジェーデ\nLa conversazione finisce qui.\x0E\x04\x00\x00
MID_RELIANCE_B_#009	\x0E\x03\x02\x06\x04ボネ\nInvece di un guscio di granchio, vorrei provare\na imbottire di ingredienti la tua armatura.\nVuoi mettere lo spazio?\x0E\x04\x00\x00
MID_RELIANCE_B_#010	\x0E\x03\x02\x06\x04ボネ\nMa a che temperatura cuocerà lo stufato di\narmatura?\x0E\x04\x00\x00
MID_RELIANCE_B_#011	\x0E\x03\x02\x0A\x08ジェーデ\nNon osare avvicinarti alla mia armatura.\x0E\x04\x00\x00
MID_RELIANCE_B_#012	\x0E\x03\x02\x0A\x08ジェーデ\nA quanto pare non mi stai nemmeno a sentire.\x0E\x04\x00\x00
MID_RELIANCE_B_#013	\x0E\x03\x02\x06\x04ボネ\nAh, scusa... che dicevi?\x0E\x04\x00\x00
MID_RELIANCE_B_#014	\x0E\x03\x02\x0A\x08ジェーデ\nComunque... tutte queste parole mi hanno fatto\nvenire fame. Lo prepari lo stufato, allora?\x0E\x04\x00\x00
MID_RELIANCE_B_#015	\x0E\x03\x02\x06\x04ボネ\nCerto! Non c'è niente di meglio che condividere\nun pasto con gli amici.\x0E\x04\x00\x00
MID_RELIANCE_B_#016	\x0E\x03\x02\x0A\x08ジェーデ\nSì, a patto che non ti aspetti nient'altro...\nUn amico che assaggia il piatto di un amico.\x0E\x04\x00\x00
MID_RELIANCE_B_#017	\x0E\x03\x02\x06\x04ボネ\nBene, allora mi metto subito ai fornelli.\x0E\x04\x00\x00
MID_RELIANCE_B_#018	\x0E\x03\x02\x06\x04ボネ\nSolo dopo un veloce assaggio della tua\narmatura...\x0E\x04\x00\x00
MID_RELIANCE_B_#019	\x0E\x03\x02\x0A\x08ジェーデ\nNo!\x0E\x04\x00\x00
MID_RELIANCE_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08ジェーデ\x021\n\x0E\x03\x00\x0A\x04ボネ\x022\n\x0E\x03\x02\x0A\x08ジェーデ\nHai un momento libero, Bunet?\x0E\x04\x00\x00
MID_RELIANCE_A_#002	\x0E\x03\x02\x06\x04ボネ\nAh, Jade. Certo.\x0E\x04\x00\x00
MID_RELIANCE_A_#003	\x0E\x03\x02\x06\x04ボネ\nSniff sniff... sento odore di fiori?\x0E\x04\x00\x00
MID_RELIANCE_A_#004	\x0E\x03\x02\x0A\x08ジェーデ\nEcco, è per te. Volevo ringraziarti per il piatto\ndelizioso che mi hai cucinato l'altra volta.\x0E\x04\x00\x00
MID_RELIANCE_A_#005	\x0E\x03\x02\x06\x04ボネ\nPer me?\x0E\x04\x00\x00
MID_RELIANCE_A_#006	\x0E\x03\x02\x06\x04ボネ\nSono commosso... Ti offendi se assaggio un\npetalo?\x0E\x04\x00\x00
MID_RELIANCE_A_#007	\x0E\x03\x02\x0A\x08ジェーデ\nVuoi sapere che sapore ha un fiore ricevuto\nda un'amica, vero?\x0E\x04\x00\x00
MID_RELIANCE_A_#008	\x0E\x03\x02\x06\x04ボネ\nNon sapevo che leggessi nel pensiero.\x0E\x04\x00\x00
MID_RELIANCE_A_#009	\x0E\x03\x02\x0A\x08ジェーデ\nOrmai sto imparando a capirti.\x0E\x04\x00\x00
MID_RELIANCE_A_#010	\x0E\x03\x02\x06\x04ボネ\nAh beh... la comprensione è reciproca.\x0E\x04\x00\x00
MID_RELIANCE_A_#011	\x0E\x03\x02\x06\x04ボネ\nGuarda.\x0E\x04\x00\x00
MID_RELIANCE_A_#012	\x0E\x03\x02\x0A\x08ジェーデ\nWow! Questo cibo ha un aspetto delizioso!\nPerché hai preparato tutto ciò?\x0E\x04\x00\x00
MID_RELIANCE_A_#013	\x0E\x03\x02\x06\x04ボネ\nHo immaginato che saresti venuta a\nringraziarmi.\x0E\x04\x00\x00
MID_RELIANCE_A_#014	\x0E\x03\x02\x06\x04ボネ\nE mi sono avvantaggiato preparando questo\nmodesto banchetto per te.\x0E\x04\x00\x00
MID_RELIANCE_A_#015	\x0E\x03\x02\x0A\x08ジェーデ\nGrazie, Bunet.\x0E\x04\x00\x00
MID_RELIANCE_A_#016	\x0E\x03\x02\x0A\x08ジェーデ\nÈ così che funziona la nostra amicizia, adesso?\nContinuando a ringraziarci a vicenda con gesti\ncordiali, avanti e indietro?\x0E\x04\x00\x00
MID_RELIANCE_A_#017	\x0E\x03\x02\x06\x04ボネ\nLe vere amicizie hanno bisogno di molto meno.\x0E\x04\x00\x00
MID_RELIANCE_A_#018	\x0E\x03\x02\x0A\x08ジェーデ\nIn fondo è un buon modo per definire\nil quadro della nostra amicizia.\x0E\x04\x00\x00
MID_RELIANCE_A_#019	\x0E\x03\x02\x06\x04ボネ\nSono della stessa opinione. Allora siamo\nd'accordo... Voglio solo...\x0E\x04\x00\x00
MID_RELIANCE_A_#020	\x0E\x03\x02\x0A\x08ジェーデ\nTocca la mia armatura e sei morto.\x0E\x04\x00\x00
MID_RELIANCE_A_#021	\x0E\x03\x02\x06\x04ボネ\nMh. Capito.\x0E\x04\x00\x00
