MID_RELIANCE_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cセレスティア\x021\n\x0E\x03\x00\x10\nグレゴリー\x022\n\x0E\x03\x02\x0E\x0Cセレスティア\nグレゴリー、調子はどうかしら。\nこっちの世界には慣れた？\x0E\x04\x00\x00
MID_RELIANCE_B_#004	\x0E\x03\x02\x0C\nグレゴリー\nそりゃ、随分と前の話だな。\x0E\x04\x00\x00
MID_RELIANCE_B_#005	\x0E\x03\x02\x0E\x0Cセレスティア\n偵察に出ていた私は、イルシオンのジーヴル港で、\n異形兵が集まっているのを見かけたわ。\x0E\x04\x02\x00
MID_RELIANCE_B_#006	放っておけないから、突っ込んでいっちゃったの。\n偵察だから単騎だったし、今思うとただの無謀ね。\x0E\x04\x02\x00
MID_RELIANCE_B_#007	数で押し切られ始めて、まずいと思ったときには手遅れ。\n離脱することも叶わなくて、死を覚悟したわ。\x0E\x04\x02\x00
MID_RELIANCE_B_#008	その時、一人の男が飛び出してきて、\n私をかばって戦い始めたのよ。\x0E\x04\x00\x00
MID_RELIANCE_B_#009	\x0E\x03\x02\x0C\nグレゴリー\nおい、それって…\x0E\x04\x00\x00
MID_RELIANCE_B_#010	\x0E\x03\x02\x0E\x0Cセレスティア\n今も覚えてるわ、その時の言葉。\nこういう時は逃げるんだよ、痛い目に遭いたいのかって。\x0E\x04\x00\x00
MID_RELIANCE_B_#011	\x0E\x03\x02\x0C\nグレゴリー\nああ、言ったな。\n懐かしい。すっかり忘れてたぜ。\x0E\x04\x00\x00
MID_RELIANCE_B_#012	\x0E\x03\x02\x0E\x0Cセレスティア\n今も不思議なの。あなた怖がりなのに、\nどうして助けに来てくれたのかしら。\x0E\x04\x00\x00
MID_RELIANCE_B_#013	\x0E\x03\x02\x0C\nグレゴリー\n俺が行けば、助けを願っている誰かを、\n救えるかもしれないと思ったからだ。\x0E\x04\x02\x00
MID_RELIANCE_B_#014	幼い頃、俺は周りに酷い目に遭わされたが、\n誰も助けちゃくれなかった。\x0E\x04\x02\x00
MID_RELIANCE_B_#015	誰かに来て欲しいと願い続け、ついに叶わなかった。\nその苦しみを知っているからこそ…\x0E\x04\x02\x00
MID_RELIANCE_B_#016	あの時、助けに行かないなんて、あり得なかったんだよ。\n少なくとも、その時の俺にとっては。\x0E\x04\x00\x00
MID_RELIANCE_B_#017	\x0E\x03\x02\x0E\x0Cセレスティア\n嬉しかったわ。\n絶望の中に、突然光が差したのだもの。\x0E\x04\x00\x00
MID_RELIANCE_B_#018	\x0E\x03\x02\x0C\nグレゴリー\nそんないいものか？\n言われて悪い気はしないけどな。\x0E\x04\x02\x00
MID_RELIANCE_B_#019	ハナから勝てる気はしてなかったから、\n一緒に逃げるつもり満々だったし。\x0E\x04\x00\x00
MID_RELIANCE_B_#020	\x0E\x03\x02\x0E\x0Cセレスティア\nおかげで私は九死に一生を得たわ。\x0E\x04\x02\x00
MID_RELIANCE_B_#021	何より…見つけたと思ったのよ。\n背中を預けられる仲間を。\x0E\x04\x02\x00
MID_RELIANCE_B_#022	だからその場で、私たちの下に来ないか誘ったの。\nリトスの地で共に戦わないかって。\x0E\x04\x02\x00
MID_RELIANCE_B_#023	ふふ、グレゴリーったら誘いを怖がって、\n慌てて断り続けていたわよね。\x0E\x04\x00\x00
MID_RELIANCE_B_#024	\x0E\x03\x02\x0C\nグレゴリー\n結果、押し切られたがな。\x0E\x04\x02\x00
MID_RELIANCE_B_#025	よく俺なんかに声かけたよな。\n何者かも分からない、初対面だぜ？\x0E\x04\x00\x00
MID_RELIANCE_B_#026	\x0E\x03\x02\x0E\x0Cセレスティア\nあの状況で助けに来てくれる人なんて、\n信頼できるに決まっているでしょう。\x0E\x04\x02\x00
MID_RELIANCE_B_#027	知らない誰かのために、命を賭けられる人がいる。\nそれは私にとって、希望になったのよ。\x0E\x04\x00\x00
MID_RELIANCE_B_#028	\x0E\x03\x02\x0C\nグレゴリー\nそうか。じゃ、あの日が俺の決意の日、\n本当の始まりの日だったのか。\x0E\x04\x00\x00
MID_RELIANCE_B_#029	\x0E\x03\x02\x0E\x0Cセレスティア\nそういうこと。\nあなたが逃げてなんていないって、思い出したかしら？\x0E\x04\x00\x00
MID_RELIANCE_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x12\x0Cセレスティア\x021\n\x0E\x03\x00\x10\nグレゴリー\x022\n\x0E\x03\x02\x0C\nグレゴリー\nセレスティアは、四翼を家族と呼ぶよな。\nそれはどういう意味でだ？\x0E\x04\x02\x00
MID_RELIANCE_A_#002	俺は、家族にいい思い出がない。\nそれは、四翼の他の奴らも同じようなもんだろ。\x0E\x04\x00\x00
MID_RELIANCE_A_#003	\x0E\x03\x02\x0E\x0Cセレスティア\nそうね。私たちは出会う前に、\nそれぞれが大事なものを失ったわ。\x0E\x04\x02\x00
MID_RELIANCE_A_#004	私は魔竜の一族を、グレゴリーは居場所を、\nマデリーンは両親を、そして…モーヴは主君を。\x0E\x04\x00\x00
MID_RELIANCE_A_#005	\x0E\x03\x02\x0C\nグレゴリー\nモーヴの話は一度だけ、本人から聞いたぜ。\n戦で守り切れなかったと悔いていたな。\x0E\x04\x02\x00
MID_RELIANCE_A_#006	取るに足らない戦で、何を成したわけでもなく、\nあっけなく死なせてしまったと。\x0E\x04\x00\x00
MID_RELIANCE_A_#007	\x0E\x03\x02\x0E\x0Cセレスティア\n私たち四人は、違う悲しみを抱えている。\nそれを癒やせるのは、帰る場所だと思うの。\x0E\x04\x02\x00
MID_RELIANCE_A_#008	ないのだから、作ればいい。\nそう思って、モーヴは四翼を作ったのだと思うわ。\x0E\x04\x00\x00
MID_RELIANCE_A_#009	\x0E\x03\x02\x0C\nグレゴリー\n言われてみれば、そうかもな。\nけど、それは家族とは違うんじゃないか？\x0E\x04\x00\x00
MID_RELIANCE_A_#010	\x0E\x03\x02\x0E\x0Cセレスティア\n私も、最初は家族とは思わなかった。\n四翼は仲間。同志だと思っていたわ。\x0E\x04\x02\x00
MID_RELIANCE_A_#011	でも、共に過ごして…笑い合い、語り合って、\nそれぞれの空虚を埋められることに気づいたの。\x0E\x04\x02\x00
MID_RELIANCE_A_#012	この四人なら支え合うことができる。\n相手は誰だっていいわけじゃないわ。\x0E\x04\x02\x00
MID_RELIANCE_A_#013	それは…仲間よりも同志よりも近く、\n信頼できる者でないと。\x0E\x04\x00\x00
MID_RELIANCE_A_#014	\x0E\x03\x02\x0C\nグレゴリー\nだから、家族か…\x0E\x04\x00\x00
MID_RELIANCE_A_#015	\x0E\x03\x02\x0E\x0Cセレスティア\n私はそう思ってる。\nそして、帰る場所は維持しなければいけないわ。\x0E\x04\x02\x00
MID_RELIANCE_A_#016	四翼は帰る場所で、家族としての居場所…\n例え欠けたとしても、残った者が守っていくの。\x0E\x04\x02\x00
MID_RELIANCE_A_#017	この先、誰か一人だけになろうとも。\x0E\x04\x00\x00
MID_RELIANCE_A_#018	\x0E\x03\x02\x0C\nグレゴリー\n…そしてそれは、魔竜族である\nあんたである可能性が高いんだよな…\x0E\x04\x00\x00
MID_RELIANCE_A_#019	\x0E\x03\x02\x0E\x0Cセレスティア\nえ？\x0E\x04\x00\x00
MID_RELIANCE_A_#020	\x0E\x03\x02\x0C\nグレゴリー\n何でもない。\x0E\x04\x02\x00
MID_RELIANCE_A_#021	ところで…\n家族っていうなら、役割はどうなんだ？\x0E\x04\x00\x00
MID_RELIANCE_A_#022	\x0E\x03\x02\x0E\x0Cセレスティア\nうーん。私がお母さんで、モーヴが兄、\nグレゴリーが弟、マデリーンが妹でしょう。\x0E\x04\x00\x00
MID_RELIANCE_A_#023	\x0E\x03\x02\x0C\nグレゴリー\n言い得て妙だな。しかし、俺が弟か…\nつーか、父不在なのかよ。\x0E\x04\x00\x00
MID_RELIANCE_A_#024	\x0E\x03\x02\x0E\x0Cセレスティア\nあら、お父さんが良かった？\x0E\x04\x00\x00
MID_RELIANCE_A_#025	\x0E\x03\x02\x0C\nグレゴリー\n冗談。\x0E\x04\x02\x00
MID_RELIANCE_A_#026	セレスティアこそ、見た目の年齢的には\n母じゃなくて姉の方が良いんじゃないのか？\x0E\x04\x00\x00
MID_RELIANCE_A_#027	\x0E\x03\x02\x0E\x0Cセレスティア\n嬉しいこと言ってくれるじゃない。でも、いいの。\n私は母としてみんなを愛するのよ。\x0E\x04\x02\x00
MID_RELIANCE_A_#028	思う存分甘えなさいな。\nほら、遠慮はいらないわよ。\x0E\x04\x02\x00
MID_RELIANCE_A_#029	なーんて。\n私が四翼を家族と呼ぶ理由。納得した？\x0E\x04\x00\x00
MID_RELIANCE_A_#030	\x0E\x03\x02\x0C\nグレゴリー\nああ、ありがとうな。\n言葉にしてもらって安心したぜ。\x0E\x04\x02\x00
MID_RELIANCE_A_#031	これから先もずっと、四翼は家族。\n俺たちの…帰る場所だ。\x0E\x04\x00\x00
