MID_RELIANCE_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x12\x0Cセレスティア\x022\n\x0E\x03\x02\x0A\x08リュール\nセレスティア。\nまだ休んでいなかったんですね。\x0E\x04\x00\x00
MID_RELIANCE_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x12\x0Cセレスティア\x022\n\x0E\x03\x02\x0A\x08リュール\nセレスティア。今日の昼食です。\nお昼というには時間がだいぶ過ぎてしまいましたけど。\x0E\x04\x00\x00
MID_RELIANCE_B_#002	\x0E\x03\x02\x0E\x0Cセレスティア\nすみません、神竜様。みんなとお話ししていたら、\nうっかり忘れてしまっていて。\x0E\x04\x00\x00
MID_RELIANCE_B_#003	\x0E\x03\x02\x0A\x08リュール\nその「うっかり」、昨日もしていましたよね？\x0E\x04\x00\x00
MID_RELIANCE_B_#004	\x0E\x03\x02\x0E\x0Cセレスティア\nうっ…\x0E\x04\x00\x00
MID_RELIANCE_B_#005	\x0E\x03\x02\x0A\x08リュール\n目を離すと二日も三日も食べないなんて\n信じられません。気づいてよかったです。\x0E\x04\x00\x00
MID_RELIANCE_B_#006	\x0E\x03\x02\x0E\x0Cセレスティア\n竜族はみんなこんなものかと思っていたのですが、\nどうやら私だけのようですね。\x0E\x04\x02\x00
MID_RELIANCE_B_#007	気をつけているのですが、\nつい、みんなのことが気になってしまうんです。\x0E\x04\x02\x00
MID_RELIANCE_B_#008	困っている子がいたら助けてあげたいし、\n悩んでいる子がいたら相談にのってあげたいし…\x0E\x04\x02\x00
MID_RELIANCE_B_#009	この間も、荷物の運搬を頼まれて大変そうな子が\nいたから手を貸していたら日が暮れて…\x0E\x04\x00\x00
MID_RELIANCE_B_#010	\x0E\x03\x02\x0A\x08リュール\nセレスティア。\x0E\x04\x00\x00
MID_RELIANCE_B_#011	\x0E\x03\x02\x0E\x0Cセレスティア\n…はい。いただきます。\x0E\x04\x02\x00
MID_RELIANCE_B_#012	ふふっ。\x0E\x04\x00\x00
MID_RELIANCE_B_#013	\x0E\x03\x02\x0A\x08リュール\nどうしました？\x0E\x04\x00\x00
MID_RELIANCE_B_#014	\x0E\x03\x02\x0E\x0Cセレスティア\n今、食べているのは私だけですけれど、\n神竜様と一緒に食卓を囲めるのが嬉しくて。\x0E\x04\x02\x00
MID_RELIANCE_B_#015	こうしていると、お腹だけでなく\n胸まで満たされるような心地です…\x0E\x04\x02\x00
MID_RELIANCE_B_#016	あら！　神竜様、このスープとってもおいしいです！\n飲んでみてください。\x0E\x04\x00\x00
MID_RELIANCE_B_#017	\x0E\x03\x02\x0A\x08リュール\nわ、私は昼間にいただきましたから。\nそれに、そのスープはセレスティアの分で…\x0E\x04\x00\x00
MID_RELIANCE_B_#018	\x0E\x03\x02\x0E\x0Cセレスティア\n遠慮しなくていいんですよ？\nこんな美味しいもの、独り占めなんてできません！\x0E\x04\x02\x00
MID_RELIANCE_B_#019	はい、あーん？\x0E\x04\x00\x00
MID_RELIANCE_B_#020	\x0E\x03\x02\x0A\x08リュール\nえっと…\x0E\x04\x00\x00
MID_RELIANCE_B_#021	\x0E\x03\x02\x0E\x0Cセレスティア\nほら、あーん。\x0E\x04\x00\x00
MID_RELIANCE_B_#022	\x0E\x03\x02\x0A\x08リュール\nうう…わかりました。あーん。\x0E\x04\x00\x00
MID_RELIANCE_B_#023	\x0E\x03\x02\x0E\x0Cセレスティア\nうふふ。\nどうですか？　おいしいでしょう？\x0E\x04\x00\x00
MID_RELIANCE_B_#024	\x0E\x03\x02\x0A\x08リュール\nは、はい。とってもおいしい、です。\x0E\x04\x00\x00
MID_RELIANCE_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x12\x0Cセレスティア\x022\n\x0E\x03\x02\x0E\x0Cセレスティア\nこれで、準備は整いましたね。\nそれじゃあ…\x0E\x04\x00\x00
MID_RELIANCE_A_#002	\x0E\x03\x02\x0A\x08リュール\nいただきます。\x0E\x04\x00\x00
MID_RELIANCE_A_#003	\x0E\x03\x02\x0E\x0Cセレスティア\nふふ、神竜様と一緒にご飯を食べることが\n最近多くなってきましたわね。\x0E\x04\x00\x00
MID_RELIANCE_A_#004	\x0E\x03\x02\x0A\x08リュール\nセレスティアがちゃんと食べるようになってくれて、\n私も嬉しいです。\x0E\x04\x02\x00
MID_RELIANCE_A_#005	まあ、時間の取れない時なんかは、\nうっかりしているようですが。\x0E\x04\x00\x00
MID_RELIANCE_A_#006	\x0E\x03\x02\x0E\x0Cセレスティア\nご心配をおかけしてすみません。\nお陰で随分改善されましたわ。\x0E\x04\x02\x00
MID_RELIANCE_A_#007	神竜様とご一緒できるようになって、\n食事の時間が待ち遠しいぐらいです。\x0E\x04\x02\x00
MID_RELIANCE_A_#008	それどころか、神竜様といることで、\nあらゆることが楽しくてたまりません。\x0E\x04\x00\x00
MID_RELIANCE_A_#009	\x0E\x03\x02\x0A\x08リュール\n良かった。\nその言葉を聞いて安心しました。\x0E\x04\x02\x00
MID_RELIANCE_A_#010	慣れないこちらの世界に来てくれて、\n不便を感じているのではと心配でしたから。\x0E\x04\x00\x00
MID_RELIANCE_A_#011	\x0E\x03\x02\x0E\x0Cセレスティア\n不便なんてありません。\n神竜様が笑顔でいてくれると嬉しいんです。\x0E\x04\x02\x00
MID_RELIANCE_A_#012	その笑顔のためなら、\nどんなことだってしてあげたいと思いますし…\x0E\x04\x02\x00
MID_RELIANCE_A_#013	どんな敵だって怖くありません。\n私がぶっ倒してしまいますわよ！\x0E\x04\x00\x00
MID_RELIANCE_A_#014	\x0E\x03\x02\x0A\x08リュール\nふふっ、頼もしいですね、セレスティア。\n私も同じ気持ちでいますよ。\x0E\x04\x02\x00
MID_RELIANCE_A_#015	セレスティアがいると楽しくて、幸せで\n力が沢山湧いてきますから。\x0E\x04\x00\x00
MID_RELIANCE_A_#016	\x0E\x03\x02\x0E\x0Cセレスティア\n色んなことがありましたが…今は、\nこちらの世界に来てよかったと思えます。\x0E\x04\x02\x00
MID_RELIANCE_A_#017	これからもずっとずっと一緒に過ごしましょう。\nたくさん、私に甘えて頼ってくださいね。\x0E\x04\x00\x00
MID_RELIANCE_A_#018	\x0E\x03\x02\x0A\x08リュール\nはい、これからも頼りにしています。\x0E\x04\x00\x00
MID_RELIANCE_A_#019	\x0E\x03\x02\x0E\x0Cセレスティア\nあら、神竜様。口元にソースがついていますわ。\nそのまま、じっとしていてくださいね？\x0E\x04\x00\x00
MID_RELIANCE_A_#020	\x0E\x03\x02\x0A\x08リュール\n…むぐぐ。\x0E\x04\x00\x00
MID_RELIANCE_A_#021	\x0E\x03\x02\x0E\x0Cセレスティア\nはい、取れましたよ。\x0E\x04\x02\x00
MID_RELIANCE_A_#022	ソースを口につけちゃうほど頬張るなんて、\nよっぽどおいしかったのですね。可愛いです。\x0E\x04\x00\x00
MID_RELIANCE_A_#023	\x0E\x03\x02\x0A\x08リュール\n…もう。気持ちは嬉しいですけど、\n私は子供じゃないんですからね？\x0E\x04\x00\x00
MID_RELIANCE_S_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x12\x0Cセレスティア\x022\n\x0E\x03\x02\x0E\x0Cセレスティア\n…ごちそうさまでした。\x0E\x04\x00\x00
MID_RELIANCE_S_#002	\x0E\x03\x02\x0A\x08リュール\nごちそうさまでした。\n今日の食事もおいしかったですね。\x0E\x04\x00\x00
MID_RELIANCE_S_#003	\x0E\x03\x02\x0E\x0Cセレスティア\nはい…\n…………\x0E\x04\x00\x00
MID_RELIANCE_S_#004	\x0E\x03\x02\x0A\x08リュール\nセレスティア？　どうしたんですか。\n今日は元気がないですね。\x0E\x04\x00\x00
MID_RELIANCE_S_#005	\x0E\x03\x02\x0E\x0Cセレスティア\n急に、不安になってしまって。\x0E\x04\x00\x00
MID_RELIANCE_S_#006	\x0E\x03\x02\x0A\x08リュール\n不安？\x0E\x04\x00\x00
MID_RELIANCE_S_#007	\x0E\x03\x02\x0E\x0Cセレスティア\nこの楽しい時間に、終わりが来ることへの不安です。\n戦況はますます激化してきていますわ。\x0E\x04\x02\x00
MID_RELIANCE_S_#008	明日にはもう、\nこういった時間が取れなくなるかもしれない。\x0E\x04\x02\x00
MID_RELIANCE_S_#009	そうでなくとも、私が、神竜様が…\n無事に帰っては来られないかもしれない。\x0E\x04\x02\x00
MID_RELIANCE_S_#010	もう日課といってもいいほどのこの時間に、\nきちんと、次があるのかと…\x0E\x04\x00\x00
MID_RELIANCE_S_#011	\x0E\x03\x02\x0A\x08リュール\nセレスティア…\x0E\x04\x00\x00
MID_RELIANCE_S_#012	\x0E\x03\x02\x0E\x0Cセレスティア\n神竜様と過ごす時間が、こんなにも幸せで、\nこんなにも怖いものだと思っていませんでした。\x0E\x04\x02\x00
MID_RELIANCE_S_#013	戦いに犠牲は、どうしてもつきもの。\nその覚悟で私は戦場に立っています。\x0E\x04\x02\x00
MID_RELIANCE_S_#014	ですが…また、大事な人を亡くしてしまったら、\nどうしようかと思って。\x0E\x04\x02\x00
MID_RELIANCE_S_#015	ずっと続くと思っていたあの世界にも、\n仲間にだって、終わりはありましたから。\x0E\x04\x00\x00
MID_RELIANCE_S_#016	\x0E\x03\x02\x0A\x08リュール\n…そうですね。ましてやあなたには、\n元の世界を後にさせてしまった。\x0E\x04\x02\x00
MID_RELIANCE_S_#017	幾ら楽しいと言ってくれていたって、\nその傷が容易く癒えるはずなどありません。\x0E\x04\x02\x00
MID_RELIANCE_S_#018	不安にさせてごめんなさい。セレスティア。\x0E\x04\x00\x00
MID_RELIANCE_S_#019	\x0E\x03\x02\x0E\x0Cセレスティア\n神竜様が謝ることでは…！\n私が勝手に不安になっているだけで。\x0E\x04\x00\x00
MID_RELIANCE_S_#020	\x0E\x03\x02\x0A\x08リュール\n私は二度と、セレスティアに\nつらい気持ちを味わわせたりはしません。\x0E\x04\x02\x00
MID_RELIANCE_S_#021	その証に、これを。\n『約束の指輪』です。\x0E\x04\x00\x00
MID_RELIANCE_S_#022	\x0E\x03\x02\x0E\x0Cセレスティア\n神竜様…！？\nこ、こんな畏れ多いもの、いけません！\x0E\x04\x00\x00
MID_RELIANCE_S_#023	\x0E\x03\x02\x0A\x08リュール\n遅かれ早かれ、渡すつもりでいました。\nこの時間が終わらないことの証明です。\x0E\x04\x02\x00
MID_RELIANCE_S_#024	私たちは仲間で、家族みたいなものでしょう。\n家族は一緒に食事をするものです。\x0E\x04\x02\x00
MID_RELIANCE_S_#025	生きている限り明日も、その次も…\n何百年先も一緒に食事をしましょう。\x0E\x04\x00\x00
MID_RELIANCE_S_#026	\x0E\x03\x02\x0E\x0Cセレスティア\n神竜様…ううっ…ありがとうございます。\n指輪、喜んでお受けいたしますわ。\x0E\x04\x02\x00
MID_RELIANCE_S_#027	あなたってひとは本当に、\n私を幸せにしてくれるのですね。\x0E\x04\x02\x00
MID_RELIANCE_S_#028	あなたにはいつだって頼ってほしい、\n甘えてほしいと思っていますが…\x0E\x04\x02\x00
MID_RELIANCE_S_#029	本当に支えられているのは、私なのかもしれません。\n神竜\x0E\x06\x03\x00様…\x0E\x04\x00\x00
MID_RELIANCE_S_#030	\x0E\x03\x02\x0E\x0Cセレスティア\nあなたは私の大事な家族。心から、愛しています。\nもう離しませんわよ、ずっとずっと、一緒です…！\x0E\x04\x00\x00
