MID_RELIANCE_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x10\nエーティエ\x022\n\x0E\x03\x02\x0A\x08リュール\nHahaha!\x0E\x04\x00\x00
MID_RELIANCE_C_#017	\x0E\x03\x02\x0A\x08リュール\nThank you!\x0E\x04\x00\x00
MID_RELIANCE_C_#018	\x0E\x03\x02\x0C\nエーティエ\nI mean, it's a little embarrassing, but a quick\njog will help get my mind off it.\x0E\x04\x00\x00
MID_RELIANCE_C_#019	\x0E\x03\x02\x0C\nエーティエ\nSee you around, Divine One!\x0E\x04\x00\x00
MID_RELIANCE_B_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x10\nエーティエ\x022\n\x0E\x03\x02\x0C\nエーティエ\nI see you're staring at me again, Divine One.\x0E\x04\x00\x00
MID_RELIANCE_B_#002	\x0E\x03\x02\x0A\x08リュール\nI was. Again. Sorry, I just can't help it.\x0E\x04\x00\x00
MID_RELIANCE_B_#003	\x0E\x03\x02\x0C\nエーティエ\nYou know I don't mind. It's pretty neat, in fact.\x0E\x04\x00\x00
MID_RELIANCE_B_#004	\x0E\x03\x02\x0C\nエーティエ\nThat said, I can think of better ways for you to\nfeel good than just admiring my confidence.\x0E\x04\x00\x00
MID_RELIANCE_B_#005	\x0E\x03\x02\x0A\x08リュール\nSuch as?\x0E\x04\x00\x00
MID_RELIANCE_B_#006	\x0E\x03\x02\x0C\nエーティエ\nA hundred laps around the Somniel!\x0E\x04\x00\x00
MID_RELIANCE_B_#007	\x0E\x03\x02\x0A\x08リュール\nLike...running?!\x0E\x04\x00\x00
MID_RELIANCE_B_#008	\x0E\x03\x02\x0C\nエーティエ\nEven I get stressed sometimes. And when I do,\nI always go for a run.\x0E\x04\x00\x00
MID_RELIANCE_B_#009	\x0E\x03\x02\x0C\nエーティエ\nAs long as I'm running, my mind is empty.\nIt's like I'm sweating out all my troubles.\x0E\x04\x00\x00
MID_RELIANCE_B_#010	\x0E\x03\x02\x0A\x08リュール\nHuh. Still...are a hundred laps really necessary?\x0E\x04\x00\x00
MID_RELIANCE_B_#011	\x0E\x03\x02\x0C\nエーティエ\nIn my experience? Yes. Anything less runs the\nrisk of a few stray, lingering doubts.\x0E\x04\x00\x00
MID_RELIANCE_B_#012	\x0E\x03\x02\x0C\nエーティエ\nSo how about it? You interested?\x0E\x04\x00\x00
MID_RELIANCE_B_#013	\x0E\x03\x02\x0A\x08リュール\nYes. I think.\x0E\x04\x00\x00
MID_RELIANCE_B_#014	\x0E\x03\x02\x0C\nエーティエ\nGreat. Let's get started!\x0E\x04\x00\x00
MID_RELIANCE_B_#015	\x0E\x03\x02\x0A\x08リュール\nYou mean now?!\x0E\x04\x00\x00
MID_RELIANCE_B_#016	\x0E\x03\x02\x0C\nエーティエ\nNo time like the present! Do you wanna get\nconfident or not?\x0E\x04\x00\x00
MID_RELIANCE_B_#017	\x0E\x03\x02\x0A\x08リュール\nI hadn't planned on running a hundred laps\ntoday. But I guess it's worth a try.\x0E\x04\x00\x00
MID_RELIANCE_B_#018	\x0E\x03\x02\x0A\x08リュール\nYou're on, Etie! Let's go for a run!\x0E\x04\x00\x00
MID_RELIANCE_B_#019	\x0E\x03\x02\x0C\nエーティエ\nNow you're talking!\x0E\x04\x00\x00
MID_RELIANCE_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x10\nエーティエ\x022\n\x0E\x03\x02\x0C\nエーティエ\nHow did you like our run the other day?\x0E\x04\x00\x00
MID_RELIANCE_A_#002	\x0E\x03\x02\x0A\x08リュール\nThat was my first time ever doing 100 laps\naround anything. I slept like a baby afterward.\x0E\x04\x00\x00
MID_RELIANCE_A_#003	\x0E\x03\x02\x0A\x08リュール\nAnd then came the muscle aches the\nnext morning.\x0E\x04\x00\x00
MID_RELIANCE_A_#004	\x0E\x03\x02\x0C\nエーティエ\nOops. I should've warned you about that.\x0E\x04\x00\x00
MID_RELIANCE_A_#005	\x0E\x03\x02\x0A\x08リュール\nBut the run itself was just like you said!\x0E\x04\x00\x00
MID_RELIANCE_A_#006	\x0E\x03\x02\x0A\x08リュール\nWhen I ran, I could feel my troubles fade away.\nThere was nothing on my mind but the run.\x0E\x04\x00\x00
MID_RELIANCE_A_#007	\x0E\x03\x02\x0A\x08リュール\nIt was honestly pretty strange.\x0E\x04\x00\x00
MID_RELIANCE_A_#008	\x0E\x03\x02\x0C\nエーティエ\nSo you get it now! Oh, it's such an honor to\nbe able to do that for you.\x0E\x04\x00\x00
MID_RELIANCE_A_#009	\x0E\x03\x02\x0C\nエーティエ\nBut we're not done yet. Next time, I'd like you\nto try some muscle balm afterward.\x0E\x04\x00\x00
MID_RELIANCE_A_#010	\x0E\x03\x02\x0A\x08リュール\nSome what now?\x0E\x04\x00\x00
MID_RELIANCE_A_#011	\x0E\x03\x02\x0C\nエーティエ\nYou have to let yourself recover after serious\nexercise or your muscles will complain again.\x0E\x04\x00\x00
MID_RELIANCE_A_#012	\x0E\x03\x02\x0A\x08リュール\nAhh. That makes sense.\x0E\x04\x00\x00
MID_RELIANCE_A_#013	\x0E\x03\x02\x0A\x08リュール\nIf I keep jogging with the muscle balm you\nmentioned, will I be as confident as you?\x0E\x04\x00\x00
MID_RELIANCE_A_#014	\x0E\x03\x02\x0C\nエーティエ\nOf course. It works for me, and I'm just a\nnormal person.\x0E\x04\x00\x00
MID_RELIANCE_A_#015	\x0E\x03\x02\x0C\nエーティエ\nThe Divine One on this program? You'd be so\nconfident that you might actually start glowing.\x0E\x04\x00\x00
MID_RELIANCE_A_#016	\x0E\x03\x02\x0A\x08リュール\nHehe, the way you say it, I almost believe it\ncould happen.\x0E\x04\x00\x00
MID_RELIANCE_A_#017	\x0E\x03\x02\x0A\x08リュール\nI was content before to be inspired by your\nconfidence, but with these exercises...\x0E\x04\x00\x00
MID_RELIANCE_A_#018	\x0E\x03\x02\x0A\x08リュール\nMaybe I could be the one inspiring others, just\nlike you did for me. You've helped a lot, Etie.\x0E\x04\x00\x00
MID_RELIANCE_A_#019	\x0E\x03\x02\x0C\nエーティエ\nAww, Divine One. You're gonna make me blush.\x0E\x04\x00\x00
MID_RELIANCE_A_#020	\x0E\x03\x02\x0C\nエーティエ\nThis seems like a good time for a quick jog.\nI'll see you later!\x0E\x04\x00\x00
MID_RELIANCE_A_#021	\x0E\x03\x02\x0A\x08リュール\nWait! I think I embarrassed her into going on\nanother run.\x0E\x04\x00\x00
MID_RELIANCE_A_#022	\x0E\x03\x02\x0A\x08リュール\nWell, that's OK. If I follow her, I can get in a few\nlaps around the Somniel myself!\x0E\x04\x00\x00
MID_RELIANCE_S_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x10\nエーティエ\x022\n\x0E\x03\x02\x0C\nエーティエ\nWhat is going on with you lately? You keep\njogging solo, like you're avoiding me.\x0E\x04\x00\x00
MID_RELIANCE_S_#002	\x0E\x03\x02\x0A\x08リュール\nThe thing is...\x0E\x04\x00\x00
MID_RELIANCE_S_#003	\x0E\x03\x02\x0C\nエーティエ\nIf it was something I said or did, I apologize.\nSeriously.\x0E\x04\x00\x00
MID_RELIANCE_S_#004	\x0E\x03\x02\x0A\x08リュール\nLet me finish! There's something that's been\non my mind.\x0E\x04\x00\x00
MID_RELIANCE_S_#005	\x0E\x03\x02\x0A\x08リュール\nNo matter how much I run, I can't shake it off.\nI don't know what to do.\x0E\x04\x00\x00
MID_RELIANCE_S_#006	\x0E\x03\x02\x0A\x08リュール\nSorry about this, but can I get something off\nmy chest?\x0E\x04\x00\x00
MID_RELIANCE_S_#007	\x0E\x03\x02\x0C\nエーティエ\nGo right ahead.\x0E\x04\x00\x00
MID_RELIANCE_S_#008	\x0E\x03\x02\x0A\x08リュール\nI'd really like for us to partner up.\x0E\x04\x00\x00
MID_RELIANCE_S_#009	\x0E\x03\x02\x0C\nエーティエ\nUh...\x0E\x04\x00\x00
MID_RELIANCE_S_#010	\x0E\x03\x02\x0C\nエーティエ\nSure. That sounds good.\x0E\x04\x00\x00
MID_RELIANCE_S_#011	\x0E\x03\x02\x0A\x08リュール\nWhat?! Just like that?\x0E\x04\x00\x00
MID_RELIANCE_S_#012	\x0E\x03\x02\x0C\nエーティエ\nYou mean like training partners, right? Someone\nto spot your workouts?\x0E\x04\x00\x00
MID_RELIANCE_S_#013	\x0E\x03\x02\x0A\x08リュール\nWell...that's not exactly it.\x0E\x04\x00\x00
MID_RELIANCE_S_#014	\x0E\x03\x02\x0A\x08リュール\nI meant supporting each other no matter what.\nThat's why I'm giving you the Pact Ring.\x0E\x04\x00\x00
MID_RELIANCE_S_#015	\x0E\x03\x02\x0C\nエーティエ\nUh...\x0E\x04\x00\x00
MID_RELIANCE_S_#016	\x0E\x03\x02\x0C\nエーティエ\nFor real?!\x0E\x04\x00\x00
MID_RELIANCE_S_#017	\x0E\x03\x02\x0C\nエーティエ\nYou can't mean that, right? Why would you\ngive me something so important?\x0E\x04\x00\x00
MID_RELIANCE_S_#018	\x0E\x03\x02\x0A\x08リュール\nPartly because of your confidence. I feel\nstronger just by being around you.\x0E\x04\x00\x00
MID_RELIANCE_S_#019	\x0E\x03\x02\x0A\x08リュール\nBut you're also kindhearted and determined.\nIt's the right choice.\x0E\x04\x00\x00
MID_RELIANCE_S_#020	\x0E\x03\x02\x0A\x08リュール\nI've been wanting to bring it up for a while now,\nbut I was afraid you'd say no.\x0E\x04\x00\x00
MID_RELIANCE_S_#021	\x0E\x03\x02\x0C\nエーティエ\nSo that's why you've been jogging alone.\x0E\x04\x00\x00
MID_RELIANCE_S_#022	\x0E\x03\x02\x0A\x08リュール\nYeah.\x0E\x04\x00\x00
MID_RELIANCE_S_#023	\x0E\x03\x02\x0C\nエーティエ\nWell, you can stop worrying. From now on,\nwe'll always jog together.\x0E\x04\x00\x00
MID_RELIANCE_S_#024	\x0E\x03\x02\x0C\nエーティエ\nYou and me are gonna run side by side for\na million laps before we're through.\x0E\x04\x00\x00
MID_RELIANCE_S_#025	\x0E\x03\x02\x0A\x08リュール\nSo you'll accept?\x0E\x04\x00\x00
MID_RELIANCE_S_#026	\x0E\x03\x02\x0C\nエーティエ\nSure. Whatever I can do to help.\x0E\x04\x00\x00
MID_RELIANCE_S_#027	\x0E\x03\x02\x0A\x08リュール\nThank you! This is such a load off my mind.\x0E\x04\x00\x00
MID_RELIANCE_S_#028	\x0E\x03\x02\x0C\nエーティエ\nThinking about this has got me all keyed up.\nI could go for a run to burn off the energy.\x0E\x04\x00\x00
MID_RELIANCE_S_#029	\x0E\x03\x02\x0C\nエーティエ\nWhat do you say? Dead sprint around the\nSomniel until we can't move?\x0E\x04\x00\x00
MID_RELIANCE_S_#030	\x0E\x03\x02\x0A\x08リュール\nThat sounds wonderful. I'm ready if you are!\x0E\x04\x00\x00
MID_RELIANCE_S_#031	\x0E\x03\x02\x0C\nエーティエ\nThen let's get moving, \x0E\x06\x03\x00. Last one\nback to the Somniel is a rotten egg!\x0E\x04\x00\x00
