MID_RELIANCE_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セリーヌ\x021\n\x0E\x03\x00\x12\x0Cオルテンシア\x022\n\x0E\x03\x02\x0A\x08セリーヌ\nSaludos, princesa Hortensia.\x0E\x04\x00\x00
MID_RELIANCE_B_#011	\x0E\x03\x02\x0E\x0Cオルテンシア\n¿Qué has dicho? ¡No! No voy a caer\nen la trampa. ¡Somos rivales!\x0E\x04\x00\x00
MID_RELIANCE_B_#012	\x0E\x03\x02\x0A\x08セリーヌ\nFaltaría más.\x0E\x04\x00\x00
MID_RELIANCE_B_#013	\x0E\x03\x02\x0E\x0Cオルテンシア\nArg, pero ¿qué me pasa?\x0E\x04\x00\x00
MID_RELIANCE_B_#014	\x0E\x03\x02\x0E\x0Cオルテンシア\n¡Es tan mona que se me reblandece la sesera!\n¡No se puede ser tan cuqui!\x0E\x04\x00\x00
MID_RELIANCE_B_#015	\x0E\x03\x02\x0A\x08セリーヌ\n¡Me toca hacerte cosquillas!\x0E\x04\x00\x00
MID_RELIANCE_B_#016	\x0E\x03\x02\x0E\x0Cオルテンシア\n¡Que he dicho que se suspende el torneo!\x0E\x04\x00\x00
MID_RELIANCE_B_#017	\x0E\x03\x02\x0A\x08セリーヌ\nLo siento. La curiosidad me ha podido\ny no he sabido reprimirme.\x0E\x04\x00\x00
MID_RELIANCE_B_#018	\x0E\x03\x02\x0E\x0Cオルテンシア\n¡¿Por qué sonríe así todo el tiempo?!\n¡¿Por qué me resulta tan adorable?!\x0E\x04\x00\x00
MID_RELIANCE_B_#019	\x0E\x03\x02\x0E\x0Cオルテンシア\n¡Tus truquitos no te servirán de nada!\n¡Aquí la más cuqui soy yo!\x0E\x04\x00\x00
MID_RELIANCE_B_#020	\x0E\x03\x02\x0E\x0Cオルテンシア\n¡¡¡Uaaaaaaaaaaaah!!!\x0E\x04\x00\x00
MID_RELIANCE_B_#021	\x0E\x03\x01\x0E\x0Cオルテンシア\n\x0E\x03\x02\x0A\x08セリーヌ\nYa ha desaparecido otra vez. ¡Qué lata!\nOtra oportunidad perdida de invitarla a un té...\x0E\x04\x00\x00
MID_RELIANCE_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08セリーヌ\x021\n\x0E\x03\x00\x12\x0Cオルテンシア\x022\n\x0E\x03\x02\x0E\x0Cオルテンシア\n(...)\x0E\x04\x00\x00
MID_RELIANCE_A_#002	\x0E\x03\x02\x0A\x08セリーヌ\nHoy te encuentro menos revoltosa\nde lo habitual, princesa Hortensia.\x0E\x04\x00\x00
MID_RELIANCE_A_#003	\x0E\x03\x02\x0E\x0Cオルテンシア\nVale, princesa Céline. De acuerdo.\x0E\x04\x00\x00
MID_RELIANCE_A_#004	\x0E\x03\x02\x0E\x0Cオルテンシア\nLo admito.\x0E\x04\x00\x00
MID_RELIANCE_A_#005	\x0E\x03\x02\x0A\x08セリーヌ\n¿Que admites qué?\x0E\x04\x00\x00
MID_RELIANCE_A_#006	\x0E\x03\x02\x0E\x0Cオルテンシア\nQue eres más cuqui que yo. Has vencido.\x0E\x04\x00\x00
MID_RELIANCE_A_#007	\x0E\x03\x02\x0E\x0Cオルテンシア\nNo tenía ninguna posibilidad, a decir verdad.\nNadie te quita los ojos de encima...\x0E\x04\x00\x00
MID_RELIANCE_A_#008	\x0E\x03\x02\x0A\x08セリーヌ\nMe halagas en exceso.\x0E\x04\x00\x00
MID_RELIANCE_A_#009	\x0E\x03\x02\x0A\x08セリーヌ\nY a pesar de ello...\x0E\x04\x00\x00
MID_RELIANCE_A_#010	\x0E\x03\x02\x0A\x08セリーヌ\nTodavía quiero hacerte cosquillas.\x0E\x04\x00\x00
MID_RELIANCE_A_#011	\x0E\x03\x02\x0E\x0Cオルテンシア\n¿¡Qué!? ¡Ja, ja, ja!\x0E\x04\x00\x00
MID_RELIANCE_A_#012	\x0E\x03\x02\x0A\x08セリーヌ\n¿Estás dispuesta a firmar un justo empate?\x0E\x04\x00\x00
MID_RELIANCE_A_#013	\x0E\x03\x02\x0A\x08セリーヌ\nPorque tú no estás falta de encantos,\ny tu rostro refleja una honestidad encomiable.\x0E\x04\x00\x00
MID_RELIANCE_A_#014	\x0E\x03\x02\x0A\x08セリーヌ\nDesconoces hasta qué punto tu sola presencia\nreconforta a quienes te rodean.\x0E\x04\x00\x00
MID_RELIANCE_A_#015	\x0E\x03\x02\x0E\x0Cオルテンシア\n¿De veras lo crees?\x0E\x04\x00\x00
MID_RELIANCE_A_#016	\x0E\x03\x02\x0A\x08セリーヌ\nClaro. Mis virtudes no deberían preocuparte\ncuando las tuyas resultan tan evidentes.\x0E\x04\x00\x00
MID_RELIANCE_A_#017	\x0E\x03\x02\x0A\x08セリーヌ\nAdemás, a tu semblante le favorece\nmás una sonrisa que un puchero.\x0E\x04\x00\x00
MID_RELIANCE_A_#018	\x0E\x03\x02\x0E\x0Cオルテンシア\nCuando me dices esas cosas...\x0E\x04\x00\x00
MID_RELIANCE_A_#019	\x0E\x03\x02\x0E\x0Cオルテンシア\n¡Consigues gustarme aún más!\x0E\x04\x00\x00
MID_RELIANCE_A_#020	\x0E\x03\x02\x0A\x08セリーヌ\nExcelente, porque el sentimiento es mutuo.\x0E\x04\x00\x00
MID_RELIANCE_A_#021	\x0E\x03\x02\x0E\x0Cオルテンシア\nY lo dice tan tranquila...\n¿Cómo puede haber alguien tan perfecto?\x0E\x04\x00\x00
MID_RELIANCE_A_#022	\x0E\x03\x02\x0A\x08セリーヌ\nDime, Hortensia, ¿te apetece tomar\nuna taza de té conmigo?\x0E\x04\x00\x00
MID_RELIANCE_A_#023	\x0E\x03\x02\x0A\x08セリーヌ\nHacía mucho tiempo que anhelaba\nextenderte tal invitación.\x0E\x04\x00\x00
MID_RELIANCE_A_#024	\x0E\x03\x02\x0E\x0Cオルテンシア\n¿Té? ¿Contigo?\x0E\x04\x00\x00
MID_RELIANCE_A_#025	\x0E\x03\x02\x0A\x08セリーヌ\nAsí es. Considero que dos hermanas pequeñas\ncomo nosotras tendrán mucho de qué departir.\x0E\x04\x00\x00
MID_RELIANCE_A_#026	\x0E\x03\x02\x0A\x08セリーヌ\nComo símbolo de nuestra amistad, he importado\nuna infusión especial de Elusia.\x0E\x04\x00\x00
MID_RELIANCE_A_#027	\x0E\x03\x02\x0E\x0Cオルテンシア\n¡Qué detalle tan adorable!\n¡Vamos, no me hagas esperar más!\x0E\x04\x00\x00
MID_RELIANCE_A_#028	\x0E\x03\x02\x0A\x08セリーヌ\n¡Perfecto! ¡Que empiece esta merienda!\n¡Y que sea la primera de muchas!\x0E\x04\x00\x00
