MID_RELIANCE_C_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0E\x08アイビー\x022\n\x0E\x03\x02\x0A\x08アイビー\n(...)\x0E\x04\x00\x00
MID_RELIANCE_B_#013	\x0E\x03\x02\x0A\x08リュール\nPero... parecías bastante enojada\ncuando me mirabas...\x0E\x04\x00\x00
MID_RELIANCE_B_#014	\x0E\x03\x02\x0A\x08アイビー\nTenía delante de mí a mi \x0E\x0A\x00\x16\x08dios\ndiosa en persona.\nEstaba nerviosa.\x0E\x04\x00\x00
MID_RELIANCE_B_#015	\x0E\x03\x02\x0A\x08リュール\nOh...\x0E\x04\x00\x00
MID_RELIANCE_B_#016	\x0E\x03\x02\x0A\x08アイビー\n¿Lo entiende ahora?\x0E\x04\x00\x00
MID_RELIANCE_B_#017	\x0E\x03\x02\x0A\x08リュール\nSí... Gracias por contármelo.\x0E\x04\x00\x00
MID_RELIANCE_B_#018	\x0E\x03\x02\x0A\x08リュール\nTú... también me caes bien, Ivy.\x0E\x04\x00\x00
MID_RELIANCE_B_#019	\x0E\x03\x02\x0A\x08アイビー\nYa...\x0E\x04\x00\x00
MID_RELIANCE_B_#020	\x0E\x03\x02\x0A\x08アイビー\n¿Puedo retirarme?\x0E\x04\x00\x00
MID_RELIANCE_B_#021	\x0E\x03\x02\x0A\x08リュール\nSí... Claro.\x0E\x04\x00\x00
MID_RELIANCE_B_#022	\x0E\x03\x02\x0A\x08リュール\nY... lo siento.\x0E\x04\x00\x00
MID_RELIANCE_B_#023	\x0E\x03\x02\x0A\x08アイビー\nHablaremos en otra ocasión, Divinidad.\x0E\x04\x00\x00
MID_RELIANCE_A_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0E\x08アイビー\x022\n\x0E\x03\x02\x0A\x08リュール\nIvy, ¿puedo preguntarte\npor qué me consideras tu \x0E\x0A\x00\x16\x08dios\ndiosa?\x0E\x04\x00\x00
MID_RELIANCE_A_#002	\x0E\x03\x02\x0A\x08アイビー\nEn los momentos más duros de mi vida,\nsolo podía recurrir al Dragón Divino.\x0E\x04\x00\x00
MID_RELIANCE_A_#003	\x0E\x03\x02\x0A\x08アイビー\nMi fe en usted me dio fuerzas para sobrevivir.\x0E\x04\x00\x00
MID_RELIANCE_A_#004	\x0E\x03\x02\x0A\x08リュール\n¿Sobrevivir a qué exactamente?\x0E\x04\x00\x00
MID_RELIANCE_A_#005	\x0E\x03\x02\x0A\x08アイビー\nA todo mi mundo. Al lugar donde nací.\x0E\x04\x00\x00
MID_RELIANCE_A_#006	\x0E\x03\x02\x0A\x08アイビー\nEl castillo de Elusia es una ciénaga de engaños\ny traiciones. Nadie está a salvo allí.\x0E\x04\x00\x00
MID_RELIANCE_A_#007	\x0E\x03\x02\x0A\x08アイビー\nY lo peor es que... yo no tenía escapatoria.\x0E\x04\x00\x00
MID_RELIANCE_A_#008	\x0E\x03\x02\x0A\x08アイビー\nMi madre estaba en el centro de cada complot.\nMe obligó a formar parte de todo aquello.\x0E\x04\x00\x00
MID_RELIANCE_A_#009	\x0E\x03\x02\x0A\x08リュール\nTu propia madre...\x0E\x04\x00\x00
MID_RELIANCE_A_#010	\x0E\x03\x02\x0A\x08アイビー\nEn su mundo, las caras amables escondían\nun deseo de traicionarte a la mínima ocasión.\x0E\x04\x00\x00
MID_RELIANCE_A_#011	\x0E\x03\x02\x0A\x08アイビー\nOdiaba ese lugar. Odiaba lo que les hacía\na quienes vivían allí.\x0E\x04\x00\x00
MID_RELIANCE_A_#012	\x0E\x03\x02\x0A\x08アイビー\nY lo único que me salvó de la desesperación\nfue mi fe... Mi fe en el Dragón Divino.\x0E\x04\x00\x00
MID_RELIANCE_A_#013	\x0E\x03\x02\x0A\x08リュール\nPero ¿por qué yo?\x0E\x04\x00\x00
MID_RELIANCE_A_#014	\x0E\x03\x02\x0A\x08アイビー\nAl principio, por llevar la contraria:\nellos adoraban al Dragón Caído; yo, al Divino.\x0E\x04\x00\x00
MID_RELIANCE_A_#015	\x0E\x03\x02\x0A\x08アイビー\nSolo era un pequeño acto furtivo de rebeldía,\npero lo necesitaba.\x0E\x04\x00\x00
MID_RELIANCE_A_#016	\x0E\x03\x02\x0A\x08アイビー\nCuanto más pensaba en usted y en su vida,\nmás claro tenía que el castillo no era mi lugar.\x0E\x04\x00\x00
MID_RELIANCE_A_#017	\x0E\x03\x02\x0A\x08リュール\nMe alegra saber que te fui de ayuda...\naunque fuese de forma indirecta.\x0E\x04\x00\x00
MID_RELIANCE_A_#018	\x0E\x03\x02\x0A\x08アイビー\nPerdóneme... Sentir su amabilidad\ny familiaridad es una experiencia intensa.\x0E\x04\x00\x00
MID_RELIANCE_A_#019	\x0E\x03\x02\x0A\x08アイビー\n¿Podría comportarse más como una deidad?\x0E\x04\x00\x00
MID_RELIANCE_A_#020	\x0E\x03\x02\x0A\x08リュール\nEntendido... Lo intentaré...\x0E\x04\x00\x00
MID_RELIANCE_A_#021	\x0E\x03\x02\x0A\x08アイビー\nSepa, Divinidad...\x0E\x04\x00\x00
MID_RELIANCE_A_#022	\x0E\x03\x02\x0A\x08アイビー\nque me da fuerzas incluso en este momento.\nGracias.\x0E\x04\x00\x00
MID_RELIANCE_S_#001	\x0E\x02\x02\x00\n\x0E\x03\x00\x0E\x08リュール\x021\n\x0E\x03\x00\x0E\x08アイビー\x022\n\x0E\x03\x02\x0A\x08アイビー\n¿Aquí es donde quería que nos viéramos,\nDivinidad?\x0E\x04\x00\x00
MID_RELIANCE_S_#002	\x0E\x03\x02\x0A\x08アイビー\n¿Y por qué en un lugar tan apartado?\n¿Con qué intención?\x0E\x04\x00\x00
MID_RELIANCE_S_#003	\x0E\x03\x02\x0A\x08リュール\nTengo que decirte una cosa importante.\x0E\x04\x00\x00
MID_RELIANCE_S_#004	\x0E\x03\x02\x0A\x08アイビー\nEso no explica por qué me ha traído aquí.\nPodemos hablar sin problema en cualquier sitio.\x0E\x04\x00\x00
MID_RELIANCE_S_#005	\x0E\x03\x02\x0A\x08リュール\nQuería estar a solas contigo.\x0E\x04\x00\x00
MID_RELIANCE_S_#006	\x0E\x03\x02\x0A\x08アイビー\nYa veo.\x0E\x04\x00\x00
MID_RELIANCE_S_#007	\x0E\x03\x02\x0A\x08アイビー\nBueno, pues aquí estamos.\x0E\x04\x00\x00
MID_RELIANCE_S_#008	\x0E\x03\x02\x0A\x08リュール\n¿Todo bien? Te has ruborizado.\x0E\x04\x00\x00
MID_RELIANCE_S_#009	\x0E\x03\x02\x0A\x08アイビー\n¿Sí? Normal.\x0E\x04\x00\x00
MID_RELIANCE_S_#010	\x0E\x03\x02\x0A\x08アイビー\nNo importa. Estoy lista para escuchar\nlo que tenga que decirme.\x0E\x04\x00\x00
MID_RELIANCE_S_#011	\x0E\x03\x02\x0A\x08アイビー\nAdelante.\x0E\x04\x00\x00
MID_RELIANCE_S_#012	\x0E\x03\x02\x0A\x08リュール\nMuy bien.\x0E\x04\x00\x00
MID_RELIANCE_S_#013	\x0E\x03\x02\x0A\x08リュール\nPrincesa Ivy, te ruego que aceptes\neste anillo como señal de mi afecto.\x0E\x04\x00\x00
MID_RELIANCE_S_#014	\x0E\x03\x02\x0A\x08アイビー\nEl Anillo del Pacto...\x0E\x04\x00\x00
MID_RELIANCE_S_#015	\x0E\x03\x02\x0A\x08アイビー\nEl Dragón Divino solo se lo otorga a la persona\ncon la que desea forjar el vínculo más profundo.\x0E\x04\x00\x00
MID_RELIANCE_S_#016	\x0E\x03\x02\x0A\x08リュール\nVeo que estás bien informada.\x0E\x04\x00\x00
MID_RELIANCE_S_#017	\x0E\x03\x02\x0A\x08アイビー\n¿De verdad me lo entrega a mí?\x0E\x04\x00\x00
MID_RELIANCE_S_#018	\x0E\x03\x02\x0A\x08リュール\nTe quiero a mi lado por encima de todo.\x0E\x04\x00\x00
MID_RELIANCE_S_#019	\x0E\x03\x02\x0A\x08リュール\nMe siento más apegad\x0E\x0A\x00\x08\x02o\x02a a ti que a nadie.\x0E\x04\x00\x00
MID_RELIANCE_S_#020	\x0E\x03\x02\x0A\x08アイビー\nAdmiro la franqueza con la que siempre\nexpresa sus sentimientos.\x0E\x04\x00\x00
MID_RELIANCE_S_#021	\x0E\x03\x02\x0A\x08リュール\nNo sería la deidad más competente si ocultara\nla verdad a quien con tanto fervor me venera.\x0E\x04\x00\x00
MID_RELIANCE_S_#022	\x0E\x03\x02\x0A\x08リュール\nTú me abriste tu corazón, Ivy.\nLo justo es que yo haga lo mismo.\x0E\x04\x00\x00
MID_RELIANCE_S_#023	\x0E\x03\x02\x0A\x08アイビー\nCierto.\x0E\x04\x00\x00
MID_RELIANCE_S_#024	\x0E\x03\x02\x0A\x08アイビー\nDe acuerdo. En tal caso, lo acepto.\x0E\x04\x00\x00
MID_RELIANCE_S_#025	\x0E\x03\x02\x0A\x08リュール\nBien.\x0E\x04\x00\x00
MID_RELIANCE_S_#026	\x0E\x03\x02\x0A\x08アイビー\nAhora me siento mucho más unida a usted.\x0E\x04\x00\x00
MID_RELIANCE_S_#027	\x0E\x03\x02\x0A\x08アイビー\nJamás soñé que llegaría a compartir un vínculo\ntan especial con el Dragón Divino. Gracias.\x0E\x04\x00\x00
MID_RELIANCE_S_#028	\x0E\x03\x02\x0A\x08アイビー\nTenga por seguro que siempre podrá contar\ncon mi afecto y mi devoción.\x0E\x04\x00\x00
